TrainCategory,TrainId,Station,Arrival,Departure,Type
EX,1199,KH/86,00:00:00,18:22:00,stop
EX,1199,GB/86,18:25:00,18:25:00,stop
EX,1199,NEL/86,18:26:00,18:26:00,pass
EX,1199,IG/86,18:26:20,18:26:20,pass
EX,1199,AVH/86,18:28:00,18:28:00,pass
EX,1199,KIB/86,18:34:00,18:34:00,pass
EX,1199,JSF/86,18:38:00,18:38:00,pass
EX,1199,KJN/86,18:39:00,18:39:00,pass
EX,1199,LEL/86,18:40:00,18:40:00,pass
EX,1199,BJS/86,18:42:00,18:42:00,pass
EX,1199,ADA/86,18:46:00,18:46:00,pass
EX,1199,RG/86,18:50:00,18:52:00,stop
EX,1199,FJ/86,18:56:00,18:56:00,stop
EX,1199,SO/86,18:58:00,18:58:00,pass
EX,1199,SG/86,19:04:00,19:04:00,pass
EX,1199,FO/86,19:07:00,19:07:00,pass
EX,1199,KØ/86,19:10:00,19:10:00,pass
EX,1199,SPR/86,19:16:00,19:16:00,pass
EX,1199,NG/86,19:21:00,19:21:00,pass
EX,1199,JU/86,19:23:00,19:23:00,pass
EX,1199,UV/86,19:25:00,19:25:00,pass
EX,1199,LV/86,19:27:00,19:27:00,pass
EX,1199,MV/86,19:28:00,19:28:00,pass
EX,1199,OD/86,19:33:00,19:36:00,stop
EX,1199,HP/86,19:41:00,19:41:00,stop
EX,1199,TP/86,19:44:00,19:44:00,pass
EX,1199,SC/86,19:45:00,19:45:00,pass
EX,1199,BD/86,19:46:00,19:46:00,pass
EX,1199,AP/86,19:48:00,19:48:00,pass
EX,1199,GD/86,19:50:00,19:50:00,pass
EX,1199,EB/86,19:52:00,19:52:00,pass
EX,1199,NA/86,19:54:00,19:54:00,pass
EX,1199,KA/86,19:56:00,19:56:00,pass
EX,1199,MD/86,20:00:00,20:00:00,pass
EX,1199,SNO/86,20:03:00,20:03:00,pass
EX,1199,TL/86,20:06:00,20:06:00,pass
EX,1199,KD/86,20:12:00,20:15:00,stop
EX,1199,LK/86,20:22:00,20:22:00,stop
EX,1199,VM/86,20:24:00,20:24:00,pass
EX,1199,FZ/86,20:27:00,20:27:00,pass
EX,1199,SST/86,20:30:00,20:30:00,pass
EX,1199,OJ/86,20:33:00,20:33:00,pass
EX,1199,RQ/86,20:41:00,20:41:00,pass
EX,1199,TE/86,20:48:00,20:48:00,pass
EX,1199,VK/86,20:52:00,20:52:00,pass
EX,1199,PA/86,20:57:00,21:02:00,stop
EX,1199,PAGR/86,21:03:00,21:03:00,stop
EX,1199,AHAL/80,21:10:00,21:10:00,pass
EX,1199,AFW/80,21:20:00,21:20:00,pass
EX,1199,ASW/80,21:28:00,21:30:00,stop
EX,1199,AR/80,22:00:00,22:00:00,stop
EX,1199,NEU/80,22:20:00,22:20:00,pass
EX,1199,AEL/80,22:40:00,22:40:00,pass
EX,1199,AE_F/80,22:45:00,22:45:00,pass
EX,1199,ALA/80,22:50:00,22:50:00,pass
EX,1199,ADF/80,22:56:00,22:56:00,pass
EX,1199,HMB/80,23:04:00,00:00:00,stop
EX,1198,HMB/80,00:00:00,06:50:00,stop
EX,1198,ADF/80,06:57:00,06:57:00,stop
EX,1198,ALA/80,07:05:00,07:05:00,pass
EX,1198,AE_F/80,07:10:00,07:10:00,pass
EX,1198,AEL/80,07:28:00,07:28:00,pass
EX,1198,NEU/80,07:35:00,07:35:00,pass
EX,1198,AR/80,08:00:00,08:00:00,pass
EX,1198,ASW/80,08:24:00,08:26:00,stop
EX,1198,AFW/80,08:40:00,08:40:00,stop
EX,1198,AHAL/80,08:46:00,08:46:00,pass
EX,1198,PAGR/86,08:51:00,08:51:00,pass
EX,1198,PA/86,08:54:00,09:03:00,stop
EX,1198,VK/86,09:07:00,09:07:00,stop
EX,1198,TE/86,09:11:00,09:11:00,pass
EX,1198,RQ/86,09:18:00,09:18:00,pass
EX,1198,OJ/86,09:26:00,09:26:00,pass
EX,1198,SST/86,09:30:00,09:30:00,pass
EX,1198,FZ/86,09:33:00,09:33:00,pass
EX,1198,VM/86,09:35:00,09:35:00,pass
EX,1198,LK/86,09:37:00,09:37:00,pass
EX,1198,KD/86,09:44:00,09:46:00,stop
EX,1198,TL/86,09:52:00,09:52:00,stop
EX,1198,SNO/86,09:56:00,09:56:00,pass
EX,1198,MD/86,10:00:00,10:00:00,pass
EX,1198,KA/86,10:03:00,10:03:00,pass
EX,1198,NA/86,10:05:00,10:05:00,pass
EX,1198,EB/86,10:07:00,10:07:00,pass
EX,1198,GD/86,10:08:00,10:08:00,pass
EX,1198,AP/86,10:11:00,10:11:00,pass
EX,1198,BD/86,10:13:00,10:13:00,pass
EX,1198,SC/86,10:14:00,10:14:00,pass
EX,1198,TP/86,10:15:00,10:15:00,pass
EX,1198,HP/86,10:18:00,10:18:00,pass
EX,1198,OD/86,10:24:00,10:27:00,stop
EX,1198,MV/86,10:31:00,10:31:00,stop
EX,1198,LV/86,10:33:00,10:33:00,pass
EX,1198,UV/86,10:35:00,10:35:00,pass
EX,1198,JU/86,10:37:00,10:37:00,pass
EX,1198,NG/86,10:39:00,10:39:00,pass
EX,1198,SPR/86,10:43:00,10:43:00,pass
EX,1198,KØ/86,10:48:00,10:48:00,pass
EX,1198,FO/86,10:51:00,10:51:00,pass
EX,1198,SG/86,10:54:00,10:54:00,pass
EX,1198,SO/86,11:00:00,11:00:00,pass
EX,1198,FJ/86,11:03:00,11:03:00,pass
EX,1198,RG/86,11:07:00,11:09:00,stop
EX,1198,ADA/86,11:13:00,11:13:00,stop
EX,1198,BJS/86,11:16:00,11:16:00,pass
EX,1198,LEL/86,11:18:00,11:18:00,pass
EX,1198,KJN/86,11:20:00,11:20:00,pass
EX,1198,JSF/86,11:20:20,11:20:20,pass
EX,1198,KIB/86,11:25:00,11:25:00,pass
EX,1198,AVH/86,11:29:00,11:29:00,pass
EX,1198,IG/86,11:32:00,11:32:00,pass
EX,1198,NEL/86,11:32:20,11:32:20,pass
EX,1198,GB/86,11:33:00,11:33:00,pass
EX,1198,KH/86,11:38:00,00:00:00,stop
EX,1191,KH/86,00:00:00,05:22:00,stop
EX,1191,GB/86,05:25:00,05:25:00,stop
EX,1191,NEL/86,05:26:00,05:26:00,pass
EX,1191,IG/86,05:26:20,05:26:20,pass
EX,1191,AVH/86,05:28:00,05:28:00,pass
EX,1191,KIB/86,05:34:00,05:34:00,pass
EX,1191,JSF/86,05:38:00,05:38:00,pass
EX,1191,KJN/86,05:39:00,05:39:00,pass
EX,1191,LEL/86,05:40:00,05:40:00,pass
EX,1191,BJS/86,05:42:00,05:42:00,pass
EX,1191,ADA/86,05:46:00,05:46:00,pass
EX,1191,RG/86,05:50:00,05:52:00,stop
EX,1191,FJ/86,05:56:00,05:56:00,stop
EX,1191,SO/86,05:58:00,05:58:00,pass
EX,1191,SG/86,06:04:00,06:04:00,pass
EX,1191,FO/86,06:07:00,06:07:00,pass
EX,1191,KØ/86,06:10:00,06:10:00,pass
EX,1191,SPR/86,06:15:00,06:15:00,pass
EX,1191,NG/86,06:20:00,06:20:00,pass
EX,1191,JU/86,06:21:00,06:21:00,pass
EX,1191,UV/86,06:23:00,06:23:00,pass
EX,1191,LV/86,06:25:00,06:25:00,pass
EX,1191,MV/86,06:27:00,06:27:00,pass
EX,1191,OD/86,06:33:00,06:36:00,stop
EX,1191,HP/86,06:41:00,06:41:00,stop
EX,1191,TP/86,06:44:00,06:44:00,pass
EX,1191,SC/86,06:45:00,06:45:00,pass
EX,1191,BD/86,06:46:00,06:46:00,pass
EX,1191,AP/86,06:48:00,06:48:00,pass
EX,1191,GD/86,06:50:00,06:50:00,pass
EX,1191,EB/86,06:52:00,06:52:00,pass
EX,1191,NA/86,06:54:00,06:54:00,pass
EX,1191,KA/86,06:56:00,06:56:00,pass
EX,1191,MD/86,07:00:00,07:00:00,pass
EX,1191,SNO/86,07:03:00,07:03:00,pass
EX,1191,TL/86,07:06:00,07:06:00,pass
EX,1191,KD/86,07:12:00,07:15:00,stop
EX,1191,LK/86,07:22:00,07:22:00,stop
EX,1191,VM/86,07:24:00,07:24:00,pass
EX,1191,FZ/86,07:27:00,07:27:00,pass
EX,1191,SST/86,07:30:00,07:30:00,pass
EX,1191,OJ/86,07:33:00,07:33:00,pass
EX,1191,RQ/86,07:41:00,07:41:00,pass
EX,1191,TE/86,07:48:00,07:48:00,pass
EX,1191,VK/86,07:52:00,07:52:00,pass
EX,1191,PA/86,07:57:00,08:02:00,stop
EX,1191,PAGR/86,08:03:00,08:03:00,stop
EX,1191,AHAL/80,08:10:00,08:10:00,pass
EX,1191,AFW/80,08:20:00,08:20:00,pass
EX,1191,ASW/80,08:28:00,08:30:00,stop
EX,1191,AR/80,09:00:00,09:00:00,stop
EX,1191,NEU/80,09:20:00,09:20:00,pass
EX,1191,AEL/80,09:40:00,09:40:00,pass
EX,1191,AE_F/80,09:45:00,09:45:00,pass
EX,1191,ALA/80,09:50:00,09:50:00,pass
EX,1191,ADF/80,09:56:00,09:56:00,pass
EX,1191,HMB/80,10:04:00,00:00:00,stop
EX,1196,HMB/80,00:00:00,11:52:00,stop
EX,1196,ADF/80,11:57:00,11:57:00,stop
EX,1196,ALA/80,12:05:00,12:05:00,pass
EX,1196,AE_F/80,12:10:00,12:10:00,pass
EX,1196,AEL/80,12:28:00,12:28:00,pass
EX,1196,NEU/80,12:35:00,12:35:00,pass
EX,1196,AR/80,13:00:00,13:00:00,pass
EX,1196,ASW/80,13:25:00,13:27:00,stop
EX,1196,AFW/80,13:40:00,13:40:00,stop
EX,1196,AHAL/80,13:46:00,13:46:00,pass
EX,1196,PAGR/86,13:51:00,13:51:00,pass
EX,1196,PA/86,13:53:00,14:03:00,stop
EX,1196,VK/86,14:07:00,14:07:00,stop
EX,1196,TE/86,14:11:00,14:11:00,pass
EX,1196,RQ/86,14:18:00,14:18:00,pass
EX,1196,OJ/86,14:26:00,14:26:00,pass
EX,1196,SST/86,14:30:00,14:30:00,pass
EX,1196,FZ/86,14:33:00,14:33:00,pass
EX,1196,VM/86,14:35:00,14:35:00,pass
EX,1196,LK/86,14:37:00,14:37:00,pass
EX,1196,KD/86,14:44:00,14:46:00,stop
EX,1196,TL/86,14:52:00,14:52:00,stop
EX,1196,SNO/86,14:56:00,14:56:00,pass
EX,1196,MD/86,15:00:00,15:00:00,pass
EX,1196,KA/86,15:03:00,15:03:00,pass
EX,1196,NA/86,15:05:00,15:05:00,pass
EX,1196,EB/86,15:07:00,15:07:00,pass
EX,1196,GD/86,15:08:00,15:08:00,pass
EX,1196,AP/86,15:11:00,15:11:00,pass
EX,1196,BD/86,15:13:00,15:13:00,pass
EX,1196,SC/86,15:14:00,15:14:00,pass
EX,1196,TP/86,15:15:00,15:15:00,pass
EX,1196,HP/86,15:18:00,15:18:00,pass
EX,1196,OD/86,15:24:00,15:27:00,stop
EX,1196,MV/86,15:31:00,15:31:00,stop
EX,1196,LV/86,15:33:00,15:33:00,pass
EX,1196,UV/86,15:35:00,15:35:00,pass
EX,1196,JU/86,15:37:00,15:37:00,pass
EX,1196,NG/86,15:39:00,15:39:00,pass
EX,1196,SPR/86,15:43:00,15:43:00,pass
EX,1196,KØ/86,15:48:00,15:48:00,pass
EX,1196,FO/86,15:51:00,15:51:00,pass
EX,1196,SG/86,15:54:00,15:54:00,pass
EX,1196,SO/86,16:00:00,16:00:00,pass
EX,1196,FJ/86,16:03:00,16:03:00,pass
EX,1196,RG/86,16:07:00,16:09:00,stop
EX,1196,ADA/86,16:13:00,16:13:00,stop
EX,1196,BJS/86,16:16:00,16:16:00,pass
EX,1196,LEL/86,16:18:00,16:18:00,pass
EX,1196,KJN/86,16:20:00,16:20:00,pass
EX,1196,JSF/86,16:20:20,16:20:20,pass
EX,1196,KIB/86,16:25:00,16:25:00,pass
EX,1196,AVH/86,16:29:00,16:29:00,pass
EX,1196,IG/86,16:32:00,16:32:00,pass
EX,1196,NEL/86,16:32:20,16:32:20,pass
EX,1196,GB/86,16:33:00,16:33:00,pass
EX,1196,KH/86,16:38:00,00:00:00,stop
EX,398,HMB/80,00:00:00,08:55:00,stop
EX,398,ADF/80,08:56:00,08:56:00,stop
EX,398,ALA/80,09:05:00,09:05:00,pass
EX,398,AE_F/80,09:10:00,09:10:00,pass
EX,398,AEL/80,09:15:00,09:15:00,pass
EX,398,NEU/80,09:35:00,09:35:00,pass
EX,398,AR/80,10:00:00,10:00:00,pass
EX,398,ASW/80,10:23:00,10:25:00,stop
EX,398,AFW/80,10:40:00,10:40:00,stop
EX,398,AHAL/80,10:46:00,10:46:00,pass
EX,398,PAGR/86,10:51:00,10:51:00,pass
EX,398,PA/86,10:53:00,11:03:00,stop
EX,398,VK/86,11:07:00,11:07:00,stop
EX,398,TE/86,11:11:00,11:11:00,pass
EX,398,RQ/86,11:18:00,11:18:00,pass
EX,398,OJ/86,11:26:00,11:26:00,pass
EX,398,SST/86,11:30:00,11:30:00,pass
EX,398,FZ/86,11:33:00,11:33:00,pass
EX,398,VM/86,11:35:00,11:35:00,pass
EX,398,LK/86,11:37:00,11:37:00,pass
EX,398,KD/86,11:44:00,11:46:00,stop
EX,398,TL/86,11:52:00,11:52:00,stop
EX,398,SNO/86,11:56:00,11:56:00,pass
EX,398,MD/86,12:00:00,12:00:00,pass
EX,398,KA/86,12:03:00,12:03:00,pass
EX,398,NA/86,12:05:00,12:05:00,pass
EX,398,EB/86,12:07:00,12:07:00,pass
EX,398,GD/86,12:08:00,12:08:00,pass
EX,398,AP/86,12:11:00,12:11:00,pass
EX,398,BD/86,12:13:00,12:13:00,pass
EX,398,SC/86,12:14:00,12:14:00,pass
EX,398,TP/86,12:15:00,12:15:00,pass
EX,398,HP/86,12:18:00,12:18:00,pass
EX,398,OD/86,12:24:00,12:27:00,stop
EX,398,MV/86,12:31:00,12:31:00,stop
EX,398,LV/86,12:33:00,12:33:00,pass
EX,398,UV/86,12:35:00,12:35:00,pass
EX,398,JU/86,12:37:00,12:37:00,pass
EX,398,NG/86,12:38:00,12:38:00,pass
EX,398,SPR/86,12:43:00,12:43:00,pass
EX,398,KØ/86,12:48:00,12:48:00,pass
EX,398,FO/86,12:51:00,12:51:00,pass
EX,398,SG/86,12:54:00,12:54:00,pass
EX,398,SO/86,12:59:00,12:59:00,pass
EX,398,FJ/86,13:02:00,13:02:00,pass
EX,398,RG/86,13:07:00,13:09:00,stop
EX,398,ADA/86,13:12:00,13:12:00,stop
EX,398,BJS/86,13:16:00,13:16:00,pass
EX,398,LEL/86,13:18:00,13:18:00,pass
EX,398,KJN/86,13:20:00,13:20:00,pass
EX,398,JSF/86,13:20:20,13:20:20,pass
EX,398,KIB/86,13:25:00,13:25:00,pass
EX,398,AVH/86,13:29:00,13:29:00,pass
EX,398,IG/86,13:32:00,13:32:00,pass
EX,398,NEL/86,13:32:20,13:32:20,pass
EX,398,GB/86,13:33:00,13:33:00,pass
EX,398,KH/86,13:38:00,00:00:00,stop
EX,399,KH/86,00:00:00,16:22:00,stop
EX,399,GB/86,16:25:00,16:25:00,stop
EX,399,NEL/86,16:26:00,16:26:00,pass
EX,399,IG/86,16:26:20,16:26:20,pass
EX,399,AVH/86,16:28:00,16:28:00,pass
EX,399,KIB/86,16:34:00,16:34:00,pass
EX,399,JSF/86,16:38:00,16:38:00,pass
EX,399,KJN/86,16:39:00,16:39:00,pass
EX,399,LEL/86,16:40:00,16:40:00,pass
EX,399,BJS/86,16:42:00,16:42:00,pass
EX,399,ADA/86,16:46:00,16:46:00,pass
EX,399,RG/86,16:50:00,16:52:00,stop
EX,399,FJ/86,16:56:00,16:56:00,stop
EX,399,SO/86,16:58:00,16:58:00,pass
EX,399,SG/86,17:05:00,17:05:00,pass
EX,399,FO/86,17:08:00,17:08:00,pass
EX,399,KØ/86,17:11:00,17:11:00,pass
EX,399,SPR/86,17:17:00,17:17:00,pass
EX,399,NG/86,17:21:00,17:21:00,pass
EX,399,JU/86,17:23:00,17:23:00,pass
EX,399,UV/86,17:25:00,17:25:00,pass
EX,399,LV/86,17:27:00,17:27:00,pass
EX,399,MV/86,17:29:00,17:29:00,pass
EX,399,OD/86,17:33:00,17:36:00,stop
EX,399,HP/86,17:41:00,17:41:00,stop
EX,399,TP/86,17:44:00,17:44:00,pass
EX,399,SC/86,17:45:00,17:45:00,pass
EX,399,BD/86,17:46:00,17:46:00,pass
EX,399,AP/86,17:48:00,17:48:00,pass
EX,399,GD/86,17:50:00,17:50:00,pass
EX,399,EB/86,17:52:00,17:52:00,pass
EX,399,NA/86,17:54:00,17:54:00,pass
EX,399,KA/86,17:56:00,17:56:00,pass
EX,399,MD/86,18:00:00,18:00:00,pass
EX,399,SNO/86,18:03:00,18:03:00,pass
EX,399,TL/86,18:06:00,18:06:00,pass
EX,399,KD/86,18:12:00,18:15:00,stop
EX,399,LK/86,18:22:00,18:22:00,stop
EX,399,VM/86,18:24:00,18:24:00,pass
EX,399,FZ/86,18:27:00,18:27:00,pass
EX,399,SST/86,18:30:00,18:30:00,pass
EX,399,OJ/86,18:33:00,18:33:00,pass
EX,399,RQ/86,18:41:00,18:41:00,pass
EX,399,TE/86,18:48:00,18:48:00,pass
EX,399,VK/86,18:52:00,18:52:00,pass
EX,399,PA/86,18:57:00,19:02:00,stop
EX,399,PAGR/86,19:03:00,19:03:00,stop
EX,399,AHAL/80,19:10:00,19:10:00,pass
EX,399,AFW/80,19:20:00,19:20:00,pass
EX,399,ASW/80,19:29:00,19:31:00,stop
EX,399,AR/80,20:00:00,20:00:00,stop
EX,399,NEU/80,20:20:00,20:20:00,pass
EX,399,AEL/80,20:40:00,20:40:00,pass
EX,399,AE_F/80,20:45:00,20:45:00,pass
EX,399,ALA/80,20:50:00,20:50:00,pass
EX,399,ADF/80,20:56:00,20:56:00,pass
EX,399,HMB/80,21:04:00,00:00:00,stop
EX,393,KH/86,00:00:00,08:22:00,stop
EX,393,GB/86,08:25:00,08:25:00,stop
EX,393,NEL/86,08:26:00,08:26:00,pass
EX,393,IG/86,08:26:20,08:26:20,pass
EX,393,AVH/86,08:28:00,08:28:00,pass
EX,393,KIB/86,08:34:00,08:34:00,pass
EX,393,JSF/86,08:38:00,08:38:00,pass
EX,393,KJN/86,08:39:00,08:39:00,pass
EX,393,LEL/86,08:40:00,08:40:00,pass
EX,393,BJS/86,08:42:00,08:42:00,pass
EX,393,ADA/86,08:46:00,08:46:00,pass
EX,393,RG/86,08:50:00,08:52:00,stop
EX,393,FJ/86,08:56:00,08:56:00,stop
EX,393,SO/86,08:58:00,08:58:00,pass
EX,393,SG/86,09:05:00,09:05:00,pass
EX,393,FO/86,09:08:00,09:08:00,pass
EX,393,KØ/86,09:11:00,09:11:00,pass
EX,393,SPR/86,09:17:00,09:17:00,pass
EX,393,NG/86,09:21:00,09:21:00,pass
EX,393,JU/86,09:23:00,09:23:00,pass
EX,393,UV/86,09:25:00,09:25:00,pass
EX,393,LV/86,09:27:00,09:27:00,pass
EX,393,MV/86,09:29:00,09:29:00,pass
EX,393,OD/86,09:33:00,09:36:00,stop
EX,393,HP/86,09:41:00,09:41:00,stop
EX,393,TP/86,09:44:00,09:44:00,pass
EX,393,SC/86,09:45:00,09:45:00,pass
EX,393,BD/86,09:46:00,09:46:00,pass
EX,393,AP/86,09:48:00,09:48:00,pass
EX,393,GD/86,09:50:00,09:50:00,pass
EX,393,EB/86,09:52:00,09:52:00,pass
EX,393,NA/86,09:54:00,09:54:00,pass
EX,393,KA/86,09:56:00,09:56:00,pass
EX,393,MD/86,10:00:00,10:00:00,pass
EX,393,SNO/86,10:03:00,10:03:00,pass
EX,393,TL/86,10:06:00,10:06:00,pass
EX,393,KD/86,10:12:00,10:15:00,stop
EX,393,LK/86,10:22:00,10:22:00,stop
EX,393,VM/86,10:24:00,10:24:00,pass
EX,393,FZ/86,10:27:00,10:27:00,pass
EX,393,SST/86,10:30:00,10:30:00,pass
EX,393,OJ/86,10:33:00,10:33:00,pass
EX,393,RQ/86,10:41:00,10:41:00,pass
EX,393,TE/86,10:48:00,10:48:00,pass
EX,393,VK/86,10:52:00,10:52:00,pass
EX,393,PA/86,10:57:00,11:02:00,stop
EX,393,PAGR/86,11:03:00,11:03:00,stop
EX,393,AHAL/80,11:10:00,11:10:00,pass
EX,393,AFW/80,11:20:00,11:20:00,pass
EX,393,ASW/80,11:28:00,11:30:00,stop
EX,393,AR/80,12:00:00,12:00:00,stop
EX,393,NEU/80,12:20:00,12:20:00,pass
EX,393,AEL/80,12:40:00,12:40:00,pass
EX,393,AE_F/80,12:45:00,12:45:00,pass
EX,393,ALA/80,12:50:00,12:50:00,pass
EX,393,ADF/80,13:03:00,13:03:00,pass
EX,393,HMB/80,13:06:00,00:00:00,stop
EX,396,HMB/80,00:00:00,10:53:00,stop
EX,396,ADF/80,10:56:00,10:56:00,stop
EX,396,ALA/80,11:05:00,11:05:00,pass
EX,396,AE_F/80,11:10:00,11:10:00,pass
EX,396,AEL/80,11:15:00,11:15:00,pass
EX,396,NEU/80,11:35:00,11:35:00,pass
EX,396,AR/80,12:00:00,12:00:00,pass
EX,396,ASW/80,12:26:00,12:28:00,stop
EX,396,AFW/80,12:40:00,12:40:00,stop
EX,396,AHAL/80,12:46:00,12:46:00,pass
EX,396,PAGR/86,12:51:00,12:51:00,pass
EX,396,PA/86,12:53:00,13:03:00,stop
EX,396,VK/86,13:07:00,13:07:00,stop
EX,396,TE/86,13:11:00,13:11:00,pass
EX,396,RQ/86,13:18:00,13:18:00,pass
EX,396,OJ/86,13:26:00,13:26:00,pass
EX,396,SST/86,13:30:00,13:30:00,pass
EX,396,FZ/86,13:33:00,13:33:00,pass
EX,396,VM/86,13:35:00,13:35:00,pass
EX,396,LK/86,13:37:00,13:37:00,pass
EX,396,KD/86,13:44:00,13:46:00,stop
EX,396,TL/86,13:52:00,13:52:00,stop
EX,396,SNO/86,13:56:00,13:56:00,pass
EX,396,MD/86,14:00:00,14:00:00,pass
EX,396,KA/86,14:03:00,14:03:00,pass
EX,396,NA/86,14:05:00,14:05:00,pass
EX,396,EB/86,14:07:00,14:07:00,pass
EX,396,GD/86,14:08:00,14:08:00,pass
EX,396,AP/86,14:11:00,14:11:00,pass
EX,396,BD/86,14:13:00,14:13:00,pass
EX,396,SC/86,14:14:00,14:14:00,pass
EX,396,TP/86,14:15:00,14:15:00,pass
EX,396,HP/86,14:18:00,14:18:00,pass
EX,396,OD/86,14:24:00,14:27:00,stop
EX,396,MV/86,14:31:00,14:31:00,stop
EX,396,LV/86,14:33:00,14:33:00,pass
EX,396,UV/86,14:35:00,14:35:00,pass
EX,396,JU/86,14:37:00,14:37:00,pass
EX,396,NG/86,14:38:00,14:38:00,pass
EX,396,SPR/86,14:43:00,14:43:00,pass
EX,396,KØ/86,14:48:00,14:48:00,pass
EX,396,FO/86,14:51:00,14:51:00,pass
EX,396,SG/86,14:54:00,14:54:00,pass
EX,396,SO/86,14:59:00,14:59:00,pass
EX,396,FJ/86,15:02:00,15:02:00,pass
EX,396,RG/86,15:07:00,15:09:00,stop
EX,396,ADA/86,15:12:00,15:12:00,stop
EX,396,BJS/86,15:16:00,15:16:00,pass
EX,396,LEL/86,15:18:00,15:18:00,pass
EX,396,KJN/86,15:20:00,15:20:00,pass
EX,396,JSF/86,15:20:20,15:20:20,pass
EX,396,KIB/86,15:25:00,15:25:00,pass
EX,396,AVH/86,15:29:00,15:29:00,pass
EX,396,IG/86,15:32:00,15:32:00,pass
EX,396,NEL/86,15:32:20,15:32:20,pass
EX,396,GB/86,15:33:00,15:33:00,pass
EX,396,KH/86,15:38:00,00:00:00,stop
EX,394,HMB/80,00:00:00,14:53:00,stop
EX,394,ADF/80,14:56:00,14:56:00,stop
EX,394,ALA/80,15:05:00,15:05:00,pass
EX,394,AE_F/80,15:10:00,15:10:00,pass
EX,394,AEL/80,15:15:00,15:15:00,pass
EX,394,NEU/80,15:35:00,15:35:00,pass
EX,394,AR/80,16:00:00,16:00:00,pass
EX,394,ASW/80,16:26:00,16:28:00,stop
EX,394,AFW/80,16:40:00,16:40:00,stop
EX,394,AHAL/80,16:46:00,16:46:00,pass
EX,394,PAGR/86,16:51:00,16:51:00,pass
EX,394,PA/86,16:53:00,17:03:00,stop
EX,394,VK/86,17:07:00,17:07:00,stop
EX,394,TE/86,17:11:00,17:11:00,pass
EX,394,RQ/86,17:18:00,17:18:00,pass
EX,394,OJ/86,17:26:00,17:26:00,pass
EX,394,SST/86,17:30:00,17:30:00,pass
EX,394,FZ/86,17:33:00,17:33:00,pass
EX,394,VM/86,17:35:00,17:35:00,pass
EX,394,LK/86,17:37:00,17:37:00,pass
EX,394,KD/86,17:44:00,17:46:00,stop
EX,394,TL/86,17:52:00,17:52:00,stop
EX,394,SNO/86,17:56:00,17:56:00,pass
EX,394,MD/86,18:00:00,18:00:00,pass
EX,394,KA/86,18:03:00,18:03:00,pass
EX,394,NA/86,18:05:00,18:05:00,pass
EX,394,EB/86,18:07:00,18:07:00,pass
EX,394,GD/86,18:08:00,18:08:00,pass
EX,394,AP/86,18:11:00,18:11:00,pass
EX,394,BD/86,18:13:00,18:13:00,pass
EX,394,SC/86,18:14:00,18:14:00,pass
EX,394,TP/86,18:15:00,18:15:00,pass
EX,394,HP/86,18:18:00,18:18:00,pass
EX,394,OD/86,18:24:00,18:27:00,stop
EX,394,MV/86,18:31:00,18:31:00,stop
EX,394,LV/86,18:33:00,18:33:00,pass
EX,394,UV/86,18:35:00,18:35:00,pass
EX,394,JU/86,18:37:00,18:37:00,pass
EX,394,NG/86,18:38:00,18:38:00,pass
EX,394,SPR/86,18:43:00,18:43:00,pass
EX,394,KØ/86,18:48:00,18:48:00,pass
EX,394,FO/86,18:51:00,18:51:00,pass
EX,394,SG/86,18:54:00,18:54:00,pass
EX,394,SO/86,18:59:00,18:59:00,pass
EX,394,FJ/86,19:02:00,19:02:00,pass
EX,394,RG/86,19:07:00,19:09:00,stop
EX,394,ADA/86,19:12:00,19:12:00,stop
EX,394,BJS/86,19:16:00,19:16:00,pass
EX,394,LEL/86,19:18:00,19:18:00,pass
EX,394,KJN/86,19:20:00,19:20:00,pass
EX,394,JSF/86,19:20:20,19:20:20,pass
EX,394,KIB/86,19:25:00,19:25:00,pass
EX,394,AVH/86,19:29:00,19:29:00,pass
EX,394,IG/86,19:32:00,19:32:00,pass
EX,394,NEL/86,19:32:20,19:32:20,pass
EX,394,GB/86,19:33:00,19:33:00,pass
EX,394,KH/86,19:38:00,00:00:00,stop
EX,397,KH/86,00:00:00,14:22:00,stop
EX,397,GB/86,14:25:00,14:25:00,stop
EX,397,NEL/86,14:26:00,14:26:00,pass
EX,397,IG/86,14:26:20,14:26:20,pass
EX,397,AVH/86,14:28:00,14:28:00,pass
EX,397,KIB/86,14:34:00,14:34:00,pass
EX,397,JSF/86,14:38:00,14:38:00,pass
EX,397,KJN/86,14:39:00,14:39:00,pass
EX,397,LEL/86,14:40:00,14:40:00,pass
EX,397,BJS/86,14:42:00,14:42:00,pass
EX,397,ADA/86,14:46:00,14:46:00,pass
EX,397,RG/86,14:50:00,14:52:00,stop
EX,397,FJ/86,14:56:00,14:56:00,stop
EX,397,SO/86,14:58:00,14:58:00,pass
EX,397,SG/86,15:05:00,15:05:00,pass
EX,397,FO/86,15:08:00,15:08:00,pass
EX,397,KØ/86,15:11:00,15:11:00,pass
EX,397,SPR/86,15:17:00,15:17:00,pass
EX,397,NG/86,15:21:00,15:21:00,pass
EX,397,JU/86,15:23:00,15:23:00,pass
EX,397,UV/86,15:25:00,15:25:00,pass
EX,397,LV/86,15:27:00,15:27:00,pass
EX,397,MV/86,15:29:00,15:29:00,pass
EX,397,OD/86,15:33:00,15:36:00,stop
EX,397,HP/86,15:41:00,15:41:00,stop
EX,397,TP/86,15:44:00,15:44:00,pass
