TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified
EX,1199,KH/86,18:22:00,GB/86,18:25:00,158,3.2,true
EX,1199,GB/86,18:25:00,RG/86,18:50:00,158,58.5,true
EX,1199,RG/86,18:52:00,FJ/86,18:56:00,155,7.6,true
EX,1199,FJ/86,18:56:00,OD/86,19:33:00,155,88.8,true
EX,1199,OD/86,19:36:00,HP/86,19:41:00,119,8.6,true
EX,1199,HP/86,19:41:00,KD/86,20:12:00,119,65.1,true
EX,1199,KD/86,20:15:00,LK/86,20:22:00,118,12.9,true
EX,1199,LK/86,20:22:00,PA/86,20:57:00,118,76.9,true
EX,1199,PA/86,21:02:00,PAGR/86,21:03:00,0,1.0,true
EX,1199,PAGR/86,21:03:00,ASW/80,21:28:00,0,41.4,true
EX,1199,ASW/80,21:30:00,AR/80,22:00:00,0,24.5,true
EX,1199,AR/80,22:00:00,HMB/80,23:04:00,0,117.6,true
EX,1198,HMB/80,06:50:00,ADF/80,06:57:00,0,1.8,true
EX,1198,ADF/80,06:57:00,ASW/80,08:24:00,0,140.3,true
EX,1198,ASW/80,08:26:00,AFW/80,08:40:00,0,33.2,true
EX,1198,AFW/80,08:40:00,PA/86,08:54:00,0,9.2,true
EX,1198,PA/86,09:03:00,VK/86,09:07:00,6,6.8,true
EX,1198,VK/86,09:07:00,KD/86,09:44:00,6,83.0,true
EX,1198,KD/86,09:46:00,TL/86,09:52:00,18,11.3,true
EX,1198,TL/86,09:52:00,OD/86,10:24:00,18,62.4,true
EX,1198,OD/86,10:27:00,MV/86,10:31:00,65,9.3,true
EX,1198,MV/86,10:31:00,RG/86,11:07:00,65,87.1,true
EX,1198,RG/86,11:09:00,ADA/86,11:13:00,68,5.0,true
EX,1198,ADA/86,11:13:00,KH/86,11:38:00,68,56.7,true
EX,1191,KH/86,05:22:00,GB/86,05:25:00,33,3.2,true
EX,1191,GB/86,05:25:00,RG/86,05:50:00,33,58.5,true
EX,1191,RG/86,05:52:00,FJ/86,05:56:00,45,7.6,true
EX,1191,FJ/86,05:56:00,OD/86,06:33:00,45,88.8,true
EX,1191,OD/86,06:36:00,HP/86,06:41:00,58,8.6,true
EX,1191,HP/86,06:41:00,KD/86,07:12:00,58,65.1,true
EX,1191,KD/86,07:15:00,LK/86,07:22:00,11,12.9,true
EX,1191,LK/86,07:22:00,PA/86,07:57:00,11,76.9,true
EX,1191,PA/86,08:02:00,PAGR/86,08:03:00,0,1.0,true
EX,1191,PAGR/86,08:03:00,ASW/80,08:28:00,0,41.4,true
EX,1191,ASW/80,08:30:00,AR/80,09:00:00,0,24.5,true
EX,1191,AR/80,09:00:00,HMB/80,10:04:00,0,117.6,true
EX,1196,HMB/80,11:52:00,ADF/80,11:57:00,0,1.8,true
EX,1196,ADF/80,11:57:00,ASW/80,13:25:00,0,140.3,true
EX,1196,ASW/80,13:27:00,AFW/80,13:40:00,0,33.2,true
EX,1196,AFW/80,13:40:00,PA/86,13:53:00,0,9.2,true
EX,1196,PA/86,14:03:00,VK/86,14:07:00,31,6.8,true
EX,1196,VK/86,14:07:00,KD/86,14:44:00,31,83.0,true
EX,1196,KD/86,14:46:00,TL/86,14:52:00,45,11.3,true
EX,1196,TL/86,14:52:00,OD/86,15:24:00,45,62.4,true
EX,1196,OD/86,15:27:00,MV/86,15:31:00,149,9.3,true
EX,1196,MV/86,15:31:00,RG/86,16:07:00,149,87.1,true
EX,1196,RG/86,16:09:00,ADA/86,16:13:00,146,5.0,true
EX,1196,ADA/86,16:13:00,KH/86,16:38:00,146,56.7,true
EX,398,HMB/80,08:55:00,ADF/80,08:56:00,0,1.8,true
EX,398,ADF/80,08:56:00,ASW/80,10:23:00,0,140.3,true
EX,398,ASW/80,10:25:00,AFW/80,10:40:00,0,33.2,true
EX,398,AFW/80,10:40:00,PA/86,10:53:00,0,9.2,true
EX,398,PA/86,11:03:00,VK/86,11:07:00,235,6.8,true
EX,398,VK/86,11:07:00,KD/86,11:44:00,235,83.0,true
EX,398,KD/86,11:46:00,TL/86,11:52:00,210,11.3,true
EX,398,TL/86,11:52:00,OD/86,12:24:00,210,62.4,true
EX,398,OD/86,12:27:00,MV/86,12:31:00,237,9.3,true
EX,398,MV/86,12:31:00,RG/86,13:07:00,237,87.1,true
EX,398,RG/86,13:09:00,ADA/86,13:12:00,243,5.0,true
EX,398,ADA/86,13:12:00,KH/86,13:38:00,243,56.7,true
EX,399,KH/86,16:22:00,GB/86,16:25:00,201,3.2,true
EX,399,GB/86,16:25:00,RG/86,16:50:00,201,58.5,true
EX,399,RG/86,16:52:00,FJ/86,16:56:00,133,7.6,true
EX,399,FJ/86,16:56:00,OD/86,17:33:00,133,88.8,true
EX,399,OD/86,17:36:00,HP/86,17:41:00,76,8.6,true
EX,399,HP/86,17:41:00,KD/86,18:12:00,76,65.1,true
EX,399,KD/86,18:15:00,LK/86,18:22:00,81,12.9,true
EX,399,LK/86,18:22:00,PA/86,18:57:00,81,76.9,true
EX,399,PA/86,19:02:00,PAGR/86,19:03:00,0,1.0,true
EX,399,PAGR/86,19:03:00,ASW/80,19:29:00,0,41.4,true
EX,399,ASW/80,19:31:00,AR/80,20:00:00,0,24.5,true
EX,399,AR/80,20:00:00,HMB/80,21:04:00,0,117.6,true
EX,393,KH/86,08:22:00,GB/86,08:25:00,193,3.2,true
EX,393,GB/86,08:25:00,RG/86,08:50:00,193,58.5,true
EX,393,RG/86,08:52:00,FJ/86,08:56:00,206,7.6,true
EX,393,FJ/86,08:56:00,OD/86,09:33:00,206,88.8,true
EX,393,OD/86,09:36:00,HP/86,09:41:00,180,8.6,true
EX,393,HP/86,09:41:00,KD/86,10:12:00,180,65.1,true
EX,393,KD/86,10:15:00,LK/86,10:22:00,229,12.9,true
EX,393,LK/86,10:22:00,PA/86,10:57:00,229,76.9,true
EX,393,PA/86,11:02:00,PAGR/86,11:03:00,0,1.0,true
EX,393,PAGR/86,11:03:00,ASW/80,11:28:00,0,41.4,true
EX,393,ASW/80,11:30:00,AR/80,12:00:00,0,24.5,true
EX,393,AR/80,12:00:00,HMB/80,13:06:00,0,117.6,true
EX,396,HMB/80,10:53:00,ADF/80,10:56:00,0,1.8,true
EX,396,ADF/80,10:56:00,ASW/80,12:26:00,0,140.3,true
EX,396,ASW/80,12:28:00,AFW/80,12:40:00,0,33.2,true
EX,396,AFW/80,12:40:00,PA/86,12:53:00,0,9.2,true
EX,396,PA/86,13:03:00,VK/86,13:07:00,219,6.8,true
EX,396,VK/86,13:07:00,KD/86,13:44:00,219,83.0,true
EX,396,KD/86,13:46:00,TL/86,13:52:00,200,11.3,true
EX,396,TL/86,13:52:00,OD/86,14:24:00,200,62.4,true
EX,396,OD/86,14:27:00,MV/86,14:31:00,256,9.3,true
EX,396,MV/86,14:31:00,RG/86,15:07:00,256,87.1,true
EX,396,RG/86,15:09:00,ADA/86,15:12:00,274,5.0,true
EX,396,ADA/86,15:12:00,KH/86,15:38:00,274,56.7,true
EX,394,HMB/80,14:53:00,ADF/80,14:56:00,0,1.8,true
EX,394,ADF/80,14:56:00,ASW/80,16:26:00,0,140.3,true
EX,394,ASW/80,16:28:00,AFW/80,16:40:00,0,33.2,true
EX,394,AFW/80,16:40:00,PA/86,16:53:00,0,9.2,true
EX,394,PA/86,17:03:00,VK/86,17:07:00,232,6.8,true
EX,394,VK/86,17:07:00,KD/86,17:44:00,232,83.0,true
EX,394,KD/86,17:46:00,TL/86,17:52:00,190,11.3,true
EX,394,TL/86,17:52:00,OD/86,18:24:00,190,62.4,true
EX,394,OD/86,18:27:00,MV/86,18:31:00,190,9.3,true
EX,394,MV/86,18:31:00,RG/86,19:07:00,190,87.1,true
EX,394,RG/86,19:09:00,ADA/86,19:12:00,189,5.0,true
EX,394,ADA/86,19:12:00,KH/86,19:38:00,189,56.7,true
EX,397,KH/86,14:22:00,GB/86,14:25:00,149,3.2,true
EX,397,GB/86,14:25:00,RG/86,14:50:00,149,58.5,true
EX,397,RG/86,14:52:00,FJ/86,14:56:00,146,7.6,true
EX,397,FJ/86,14:56:00,OD/86,15:33:00,146,88.8,true
EX,397,OD/86,15:36:00,HP/86,15:41:00,104,8.6,true
EX,397,HP/86,15:41:00,KD/86,16:12:00,104,65.1,true
EX,397,KD/86,16:15:00,LK/86,16:22:00,113,12.9,true
EX,397,LK/86,16:22:00,PA/86,16:57:00,113,76.9,true
EX,397,PA/86,17:02:00,PAGR/86,17:03:00,0,1.0,true
EX,397,PAGR/86,17:03:00,ASW/80,17:29:00,0,41.4,true
EX,397,ASW/80,17:31:00,AR/80,18:00:00,0,24.5,true
EX,397,AR/80,18:00:00,HMB/80,19:04:00,0,117.6,true
EX,392,HMB/80,18:50:00,ADF/80,18:57:00,0,1.8,true
EX,392,ADF/80,18:57:00,ASW/80,20:24:00,0,140.3,true
EX,392,ASW/80,20:26:00,AFW/80,20:40:00,0,33.2,true
EX,392,AFW/80,20:40:00,PA/86,20:53:00,0,9.2,true
EX,392,PA/86,21:03:00,VK/86,21:07:00,25,6.8,true
EX,392,VK/86,21:07:00,KD/86,21:44:00,25,83.0,true
EX,392,KD/86,21:46:00,TL/86,21:52:00,23,11.3,true
EX,392,TL/86,21:52:00,OD/86,22:24:00,23,62.4,true
EX,392,OD/86,22:27:00,MV/86,22:31:00,14,9.3,true
EX,392,MV/86,22:31:00,RG/86,23:07:00,14,87.1,true
EX,392,RG/86,23:09:00,ADA/86,23:12:00,15,5.0,true
EX,392,ADA/86,23:12:00,KH/86,23:37:00,15,56.7,true
EX,395,KH/86,12:22:00,GB/86,12:25:00,272,3.2,true
EX,395,GB/86,12:25:00,RG/86,12:50:00,272,58.5,true
EX,395,RG/86,12:52:00,FJ/86,12:56:00,282,7.6,true
EX,395,FJ/86,12:56:00,OD/86,13:33:00,282,88.8,true
EX,395,OD/86,13:36:00,HP/86,13:41:00,269,8.6,true
EX,395,HP/86,13:41:00,KD/86,14:12:00,269,65.1,true
EX,395,KD/86,14:15:00,LK/86,14:22:00,277,12.9,true
EX,395,LK/86,14:22:00,PA/86,14:57:00,277,76.9,true
EX,395,PA/86,15:02:00,PAGR/86,15:03:00,0,1.0,true
EX,395,PAGR/86,15:03:00,ASW/80,15:28:00,0,41.4,true
EX,395,ASW/80,15:30:00,AR/80,16:00:00,0,24.5,true
EX,395,AR/80,16:00:00,HMB/80,17:04:00,0,117.6,true
IC,202,OD/86,05:07:00,MV/86,05:12:00,23,9.3,true
IC,202,MV/86,05:12:00,NG/86,05:22:00,23,19.4,true
IC,202,NG/86,05:24:00,SPR/86,05:29:00,36,11.4,true
IC,202,SPR/86,05:29:00,SG/86,05:42:00,36,27.3,true
IC,202,SG/86,05:44:00,SO/86,05:51:00,92,14.6,true
IC,202,SO/86,05:53:00,FJ/86,05:57:00,92,6.8,true
IC,202,FJ/86,05:57:00,RG/86,06:02:00,92,7.6,true
IC,202,RG/86,06:04:00,KY/86,06:08:00,126,7.3,true
IC,202,KY/86,06:08:00,RO/86,06:18:00,126,25.3,true
IC,202,RO/86,06:20:00,TRK/86,06:23:00,140,3.1,true
IC,202,TRK/86,06:24:00,HH/86,06:26:00,140,4.0,true
IC,202,HH/86,06:26:00,HTÅ/86,06:29:00,140,4.7,true
IC,202,HTÅ/86,06:31:00,GL/86,06:35:00,162,8.3,true
IC,202,GL/86,06:35:00,NEL/86,06:40:00,162,7.6,true
IC,202,NEL/86,06:42:00,KLV/86,06:44:00,162,3.2,true
IC,202,KLV/86,06:44:00,ØRE/86,06:46:00,162,2.1,true
IC,202,ØRE/86,06:47:00,TÅT/86,06:49:00,162,1.6,true
IC,202,TÅT/86,06:50:00,CPH/86,06:54:00,162,3.3,true
IC,80169,HGL/86,17:35:00,KK/86,17:38:00,0,2.1,true
IC,80169,KK/86,17:41:00,KN/86,17:44:00,26,1.6,true
IC,80169,KN/86,17:44:00,KH/86,17:47:00,26,1.5,true
IC,80169,KH/86,17:50:00,VAL/86,17:53:00,184,3.9,true
IC,80169,VAL/86,17:55:00,HIF/86,17:58:00,184,3.4,true
IC,80169,HIF/86,17:58:00,HTÅ/86,18:04:00,184,12.2,true
IC,80169,HTÅ/86,18:05:00,HH/86,18:08:00,194,4.7,true
IC,80169,HH/86,18:08:00,RO/86,18:12:00,194,7.1,true
IC,80169,RO/86,18:14:00,VY/86,18:19:00,164,11.2,true
IC,80169,VY/86,18:19:00,RG/86,18:29:00,164,21.4,true
IC,80169,RG/86,18:31:00,FJ/86,18:36:00,146,7.6,true
IC,80169,FJ/86,18:36:00,SO/86,18:39:00,146,6.8,true
IC,80169,SO/86,18:40:00,SG/86,18:48:00,146,14.6,true
IC,80169,SG/86,18:50:00,FO/86,18:54:00,103,7.1,true
IC,80169,FO/86,18:54:00,KØ/86,18:58:00,103,8.3,true
IC,80169,KØ/86,18:59:00,SPR/86,19:05:00,95,11.9,true
IC,80169,SPR/86,19:05:00,NG/86,19:10:00,95,11.4,true
IC,80169,NG/86,19:12:00,JU/86,19:15:00,73,5.0,true
IC,80169,JU/86,19:15:00,LV/86,19:20:00,73,10.0,true
IC,80169,LV/86,19:21:00,MV/86,19:24:00,73,4.4,true
IC,80169,MV/86,19:24:00,OD/86,19:28:00,73,9.3,true
IC,80169,OD/86,19:31:00,HP/86,19:35:00,47,8.6,true
IC,80169,HP/86,19:35:00,MD/86,19:53:00,47,41.5,true
IC,80169,MD/86,19:54:00,SNO/86,19:58:00,41,5.9,true
IC,80169,SNO/86,19:58:00,FA/86,20:02:00,41,4.3,true
IC,2376,FA/86,23:12:00,TL/86,23:17:00,55,8.6,true
IC,2376,TL/86,23:18:00,KD/86,23:25:00,55,11.3,true
IC,2376,KD/86,23:27:00,LK/86,23:34:00,29,12.9,true
IC,2376,LK/86,23:35:00,VN/86,23:41:00,27,11.6,true
IC,2376,VN/86,23:42:00,BP/86,23:47:00,27,7.8,true
IC,2376,BP/86,23:48:00,HQ/86,23:53:00,27,6.5,true
IC,2376,HQ/86,23:54:00,GØ/86,23:59:00,27,7.4,true
IC,2376,GØ/86,23:59:00,BM/86,00:03:00,27,6.0,true
IC,2376,BM/86,00:05:00,TB/86,00:09:00,21,8.1,true
IC,2376,TB/86,00:09:00,ES/86,00:15:00,21,8.3,true
IC,193,KH/86,23:50:00,VAL/86,23:53:00,213,3.9,true
IC,193,VAL/86,23:55:00,HIF/86,23:58:00,213,3.4,true
IC,193,HIF/86,23:58:00,HTÅ/86,00:04:00,213,12.2,true
IC,193,HTÅ/86,00:05:00,HH/86,00:08:00,208,4.7,true
IC,193,HH/86,00:08:00,RO/86,00:12:00,208,7.1,true
IC,193,RO/86,00:14:00,VY/86,00:19:00,169,11.2,true
IC,193,VY/86,00:19:00,RG/86,00:29:00,169,21.4,true
IC,193,RG/86,00:31:00,FJ/86,00:36:00,149,7.6,true
IC,193,FJ/86,00:36:00,SO/86,00:39:00,149,6.8,true
IC,193,SO/86,00:40:00,SG/86,00:48:00,149,14.6,true
IC,193,SG/86,00:50:00,FO/86,00:54:00,89,7.1,true
IC,193,FO/86,00:54:00,KØ/86,00:58:00,89,8.3,true
IC,193,KØ/86,00:59:00,SPR/86,01:05:00,83,11.9,true
IC,193,SPR/86,01:05:00,NG/86,01:10:00,83,11.4,true
IC,193,NG/86,01:12:00,JU/86,01:15:00,40,5.0,true
IC,193,JU/86,01:15:00,LV/86,01:20:00,40,10.0,true
IC,193,LV/86,01:21:00,MV/86,01:24:00,40,4.4,true
IC,193,MV/86,01:24:00,OD/86,01:28:00,40,9.3,true
IC,814,ES/86,06:32:00,JNE/86,06:34:00,55,2.4,true
IC,814,JNE/86,06:34:00,BM/86,06:41:00,55,14.0,true
IC,814,BM/86,06:43:00,GØ/86,06:46:00,85,6.0,true
IC,814,GØ/86,06:46:00,VN/86,06:56:00,85,21.7,true
IC,814,VN/86,06:57:00,LK/86,07:04:00,85,11.6,true
IC,814,LK/86,07:04:00,KD/86,07:11:00,85,12.9,true
IC,814,KD/86,07:13:00,TL/86,07:18:00,166,11.3,true
IC,814,TL/86,07:18:00,MD/86,07:26:00,166,12.3,true
IC,814,MD/86,07:28:00,KA/86,07:31:00,191,6.1,true
IC,814,KA/86,07:31:00,OD/86,07:52:00,191,44.0,true
IC,814,OD/86,08:00:00,MV/86,08:05:00,173,9.3,true
IC,814,MV/86,08:05:00,NG/86,08:12:00,173,19.4,true
IC,814,NG/86,08:14:00,SPR/86,08:19:00,208,11.4,true
IC,814,SPR/86,08:19:00,KØ/86,08:25:00,208,11.9,true
IC,814,KØ/86,08:27:00,FO/86,08:31:00,226,8.3,true
IC,814,FO/86,08:31:00,SG/86,08:34:00,226,7.1,true
IC,814,SG/86,08:36:00,SO/86,08:43:00,281,14.6,true
IC,814,SO/86,08:45:00,FJ/86,08:48:00,281,6.8,true
IC,814,FJ/86,08:48:00,RG/86,08:52:00,281,7.6,true
IC,814,RG/86,08:54:00,ADA/86,08:58:00,305,5.0,true
IC,814,ADA/86,08:58:00,KJN/86,09:06:00,305,21.4,true
IC,814,KJN/86,09:08:00,JSF/86,09:09:00,298,2.5,true
IC,814,JSF/86,09:09:00,NEL/86,09:21:00,298,28.2,true
IC,814,NEL/86,09:23:00,GB/86,09:24:00,298,1.4,true
IC,814,GB/86,09:24:00,KH/86,09:28:00,298,3.2,true
IC,814,KH/86,09:31:00,KN/86,09:33:00,135,1.5,true
IC,814,KN/86,09:34:00,KK/86,09:37:00,135,1.6,true
IC,814,KK/86,09:40:00,HGL/86,09:43:00,0,2.1,true
IC,181,KH/86,20:50:00,VAL/86,20:53:00,166,3.9,true
IC,181,VAL/86,20:55:00,HIF/86,20:58:00,166,3.4,true
IC,181,HIF/86,20:58:00,HTÅ/86,21:04:00,166,12.2,true
IC,181,HTÅ/86,21:05:00,HH/86,21:08:00,154,4.7,true
IC,181,HH/86,21:08:00,RO/86,21:12:00,154,7.1,true
IC,181,RO/86,21:14:00,VY/86,21:19:00,138,11.2,true
IC,181,VY/86,21:19:00,RG/86,21:29:00,138,21.4,true
IC,181,RG/86,21:31:00,FJ/86,21:36:00,121,7.6,true
IC,181,FJ/86,21:36:00,SO/86,21:39:00,121,6.8,true
IC,181,SO/86,21:40:00,SG/86,21:48:00,121,14.6,true
IC,181,SG/86,21:50:00,FO/86,21:54:00,101,7.1,true
IC,181,FO/86,21:54:00,KØ/86,21:58:00,101,8.3,true
IC,181,KØ/86,21:59:00,SPR/86,22:05:00,97,11.9,true
IC,181,SPR/86,22:05:00,NG/86,22:10:00,97,11.4,true
IC,181,NG/86,22:12:00,JU/86,22:15:00,76,5.0,true
IC,181,JU/86,22:15:00,LV/86,22:20:00,76,10.0,true
IC,181,LV/86,22:21:00,MV/86,22:24:00,76,4.4,true
IC,181,MV/86,22:24:00,OD/86,22:28:00,76,9.3,true
IC,181,OD/86,22:31:00,HP/86,22:35:00,75,8.6,true
IC,181,HP/86,22:35:00,MD/86,22:53:00,75,41.5,true
IC,181,MD/86,22:54:00,SNO/86,22:58:00,66,5.9,true
IC,181,SNO/86,22:58:00,FA/86,23:02:00,66,4.3,true
IC,181,FA/86,23:08:00,BK/86,23:14:00,31,11.9,false
IC,181,BK/86,23:15:00,BET/86,23:18:00,31,2.9,false
IC,181,BET/86,23:19:00,VJ/86,23:26:00,31,10.9,false
IC,181,VJ/86,23:28:00,HED/86,23:36:00,30,15.1,false
IC,181,HED/86,23:37:00,HS/86,23:46:00,30,16.3,false
IC,181,HS/86,23:48:00,HÅ/86,23:55:00,24,14.5,false
IC,181,HÅ/86,23:55:00,SD/86,00:01:00,24,14.1,false
IC,181,SD/86,00:03:00,HX/86,00:07:00,20,8.5,false
IC,181,HX/86,00:07:00,VI/86,00:12:00,20,9.6,false
IC,181,VI/86,00:13:00,KGV/86,00:15:00,20,1.7,false
IC,181,KGV/86,00:15:00,AR/86,00:18:00,20,3.0,false
IC,100,OD/86,04:09:00,MV/86,04:14:00,23,9.3,true
IC,100,MV/86,04:14:00,LV/86,04:16:00,23,4.4,true
IC,100,LV/86,04:17:00,UV/86,04:20:00,23,5.1,true
IC,100,UV/86,04:20:00,NG/86,04:25:00,23,9.9,true
IC,100,NG/86,04:27:00,SPR/86,04:33:00,33,11.4,true
IC,100,SPR/86,04:33:00,KØ/86,04:39:00,33,11.9,true
IC,100,KØ/86,04:40:00,FO/86,04:44:00,46,8.3,true
IC,100,FO/86,04:44:00,SG/86,04:48:00,46,7.1,true
IC,100,SG/86,04:50:00,SO/86,04:58:00,96,14.6,true
IC,100,SO/86,04:59:00,FJ/86,05:03:00,96,6.8,true
IC,100,FJ/86,05:03:00,RG/86,05:07:00,96,7.6,true
IC,100,RG/86,05:09:00,KY/86,05:14:00,124,7.3,true
IC,100,KY/86,05:14:00,RO/86,05:24:00,124,25.3,true
IC,100,RO/86,05:26:00,TRK/86,05:28:00,141,3.1,true
IC,100,TRK/86,05:28:00,HTÅ/86,05:33:00,141,8.7,true
IC,100,HTÅ/86,05:34:00,GL/86,05:39:00,130,8.3,true
IC,100,GL/86,05:39:00,VAL/86,05:43:00,130,7.3,true
IC,100,VAL/86,05:44:00,KH/86,05:50:00,130,3.9,true
IC,100,KH/86,05:55:00,KN/86,05:57:00,41,1.5,true
IC,100,KN/86,05:58:00,KK/86,06:01:00,41,1.6,true
IC,846,ES/86,14:32:00,JNE/86,14:34:00,47,2.4,true
IC,846,JNE/86,14:34:00,BM/86,14:41:00,47,14.0,true
IC,846,BM/86,14:43:00,GØ/86,14:46:00,73,6.0,true
IC,846,GØ/86,14:46:00,VN/86,14:56:00,73,21.7,true
IC,846,VN/86,14:57:00,LK/86,15:04:00,73,11.6,true
IC,846,LK/86,15:04:00,KD/86,15:11:00,73,12.9,true
IC,846,KD/86,15:13:00,TL/86,15:18:00,146,11.3,true
IC,846,TL/86,15:18:00,MD/86,15:26:00,146,12.3,true
IC,846,MD/86,15:28:00,KA/86,15:31:00,177,6.1,true
IC,846,KA/86,15:31:00,OD/86,15:52:00,177,44.0,true
IC,846,OD/86,16:00:00,MV/86,16:05:00,223,9.3,true
IC,846,MV/86,16:05:00,NG/86,16:12:00,223,19.4,true
IC,846,NG/86,16:14:00,SPR/86,16:19:00,222,11.4,true
IC,846,SPR/86,16:19:00,KØ/86,16:25:00,222,11.9,true
IC,846,KØ/86,16:27:00,FO/86,16:31:00,228,8.3,true
IC,846,FO/86,16:31:00,SG/86,16:34:00,228,7.1,true
IC,846,SG/86,16:36:00,SO/86,16:43:00,232,14.6,true
IC,846,SO/86,16:45:00,FJ/86,16:48:00,232,6.8,true
IC,846,FJ/86,16:48:00,RG/86,16:52:00,232,7.6,true
IC,846,RG/86,16:54:00,ADA/86,16:58:00,224,5.0,true
IC,846,ADA/86,16:58:00,KJN/86,17:06:00,224,21.4,true
IC,846,KJN/86,17:08:00,JSF/86,17:09:00,169,2.5,true
IC,846,JSF/86,17:09:00,NEL/86,17:21:00,169,28.2,true
IC,846,NEL/86,17:23:00,GB/86,17:24:00,169,1.4,true
IC,846,GB/86,17:24:00,KH/86,17:28:00,169,3.2,true
IC,846,KH/86,17:31:00,KN/86,17:33:00,53,1.5,true
IC,846,KN/86,17:34:00,KK/86,17:37:00,53,1.6,true
IC,846,KK/86,17:40:00,HGL/86,17:43:00,0,2.1,true
IC,5752,FLB/80,08:05:00,AHAL/80,08:12:00,0,5.6,true
IC,5752,AHAL/80,08:12:00,PA/86,08:15:00,0,6.3,true
IC,5752,PA/86,08:21:00,VK/86,08:25:00,9,6.8,true
IC,5752,VK/86,08:25:00,TE/86,08:30:00,9,7.6,true
IC,5752,TE/86,08:32:00,RQ/86,08:40:00,28,15.7,true
IC,5752,RQ/86,08:41:00,OJ/86,08:51:00,28,20.4,true
IC,5752,OJ/86,08:52:00,SST/86,08:57:00,28,7.4,true
IC,5752,SST/86,08:57:00,VM/86,09:02:00,28,13.0,true
IC,5752,VM/86,09:03:00,LK/86,09:08:00,28,6.0,true
IC,5752,LK/86,09:09:00,KD/86,09:16:00,30,12.9,true
IC,5752,KD/86,09:18:00,TL/86,09:24:00,18,11.3,true
IC,5752,TL/86,09:24:00,FA/86,09:30:00,18,8.6,true
IC,5753,FA/86,06:30:00,TL/86,06:35:00,17,8.6,true
IC,5753,TL/86,06:35:00,KD/86,06:40:00,17,11.3,true
IC,5753,KD/86,06:43:00,LK/86,06:50:00,12,12.9,true
IC,5753,LK/86,06:51:00,VM/86,06:55:00,14,6.0,true
IC,5753,VM/86,06:56:00,FZ/86,06:59:00,14,5.0,true
IC,5753,FZ/86,06:59:00,OJ/86,07:06:00,14,15.4,true
IC,5753,OJ/86,07:08:00,RQ/86,07:17:00,14,20.4,true
IC,5753,RQ/86,07:19:00,TE/86,07:27:00,14,15.7,true
IC,5753,TE/86,07:29:00,VK/86,07:34:00,13,7.6,true
IC,5753,VK/86,07:34:00,PA/86,07:39:00,13,6.8,true
IC,5753,PA/86,07:42:00,PAGR/86,07:43:00,0,1.0,true
IC,5753,PAGR/86,07:43:00,FLB/80,07:53:00,0,10.9,true
IC,5760,FLB/80,16:05:00,AHAL/80,16:12:00,0,5.6,true
IC,5760,AHAL/80,16:12:00,PA/86,16:15:00,0,6.3,true
IC,5760,PA/86,16:21:00,VK/86,16:25:00,8,6.8,true
IC,5760,VK/86,16:25:00,TE/86,16:30:00,8,7.6,true
IC,5760,TE/86,16:32:00,RQ/86,16:40:00,16,15.7,true
IC,5760,RQ/86,16:41:00,OJ/86,16:51:00,16,20.4,true
IC,5760,OJ/86,16:52:00,SST/86,16:57:00,16,7.4,true
IC,5760,SST/86,16:57:00,VM/86,17:02:00,16,13.0,true
IC,5760,VM/86,17:03:00,LK/86,17:08:00,16,6.0,true
IC,5760,LK/86,17:09:00,KD/86,17:16:00,14,12.9,true
IC,5760,KD/86,17:18:00,TL/86,17:24:00,21,11.3,true
IC,5760,TL/86,17:24:00,FA/86,17:30:00,21,8.6,true
IC,5761,FA/86,14:30:00,TL/86,14:35:00,27,8.6,true
IC,5761,TL/86,14:35:00,KD/86,14:40:00,27,11.3,true
IC,5761,KD/86,14:43:00,LK/86,14:50:00,49,12.9,true
IC,5761,LK/86,14:51:00,VM/86,14:55:00,46,6.0,true
IC,5761,VM/86,14:56:00,FZ/86,14:59:00,46,5.0,true
IC,5761,FZ/86,14:59:00,OJ/86,15:06:00,46,15.4,true
IC,5761,OJ/86,15:08:00,RQ/86,15:17:00,46,20.4,true
IC,5761,RQ/86,15:19:00,TE/86,15:27:00,46,15.7,true
IC,5761,TE/86,15:29:00,VK/86,15:34:00,22,7.6,true
IC,5761,VK/86,15:34:00,PA/86,15:39:00,22,6.8,true
IC,5761,PA/86,15:42:00,PAGR/86,15:43:00,0,1.0,true
IC,5761,PAGR/86,15:43:00,FLB/80,15:53:00,0,10.9,true
IC,112,FA/86,06:56:00,SNO/86,06:59:00,158,4.3,true
IC,112,SNO/86,06:59:00,MD/86,07:03:00,158,5.9,true
IC,112,MD/86,07:05:00,KA/86,07:09:00,198,6.1,true
IC,112,KA/86,07:09:00,OD/86,07:27:00,198,44.0,true
IC,112,OD/86,07:29:00,MV/86,07:34:00,269,9.3,true
IC,112,MV/86,07:34:00,LV/86,07:37:00,269,4.4,true
IC,112,LV/86,07:38:00,UV/86,07:41:00,269,5.1,true
IC,112,UV/86,07:41:00,NG/86,07:45:00,269,9.9,true
IC,112,NG/86,07:47:00,SPR/86,07:53:00,298,11.4,true
IC,112,SPR/86,07:53:00,KØ/86,07:59:00,298,11.9,true
IC,112,KØ/86,08:00:00,FO/86,08:04:00,305,8.3,true
IC,112,FO/86,08:04:00,SG/86,08:08:00,305,7.1,true
IC,112,SG/86,08:10:00,SO/86,08:18:00,376,14.6,true
IC,112,SO/86,08:19:00,FJ/86,08:23:00,376,6.8,true
