TrainCategory,TrainId,DayType,PassengerNum,FromStation,ToStation
L,6,2,42,AR/86,SD/86
L,6,2,42,SD/86,HS/86
L,6,2,54,HS/86,VJ/86
L,6,2,58,VJ/86,FA/86
L,6,2,66,FA/86,MD/86
L,6,2,66,MD/86,OD/86
L,6,2,246,OD/86,NG/86
L,6,2,246,NG/86,KØ/86
L,6,2,246,KØ/86,SG/86
L,6,2,246,SG/86,RG/86
L,6,2,246,RG/86,KJN/86
L,6,2,246,KJN/86,KH/86
L,6,2,65,KH/86,CPH/86
L,6,3,42,AR/86,SD/86
L,6,3,42,SD/86,HS/86
L,6,3,54,HS/86,VJ/86
L,6,3,58,VJ/86,FA/86
L,6,3,66,FA/86,MD/86
L,6,3,66,MD/86,OD/86
L,6,3,246,OD/86,NG/86
L,6,3,246,NG/86,KØ/86
L,6,3,246,KØ/86,SG/86
L,6,3,246,SG/86,RG/86
L,6,3,246,RG/86,KJN/86
L,6,3,246,KJN/86,KH/86
L,6,3,65,KH/86,CPH/86
L,10,2,92,AR/86,SD/86
L,10,2,121,SD/86,HS/86
L,10,2,153,HS/86,VJ/86
L,10,2,203,VJ/86,FA/86
L,10,2,302,FA/86,MD/86
L,10,2,302,MD/86,OD/86
L,10,2,614,OD/86,NG/86
L,10,2,614,NG/86,KØ/86
L,10,2,614,KØ/86,SG/86
L,10,2,614,SG/86,RG/86
L,10,2,614,RG/86,KJN/86
L,10,2,614,KJN/86,KH/86
L,10,2,83,KH/86,CPH/86
L,10,3,92,AR/86,SD/86
L,10,3,121,SD/86,HS/86
L,10,3,153,HS/86,VJ/86
L,10,3,203,VJ/86,FA/86
L,10,3,302,FA/86,MD/86
L,10,3,302,MD/86,OD/86
L,10,3,614,OD/86,NG/86
L,10,3,614,NG/86,KØ/86
L,10,3,614,KØ/86,SG/86
L,10,3,614,SG/86,RG/86
L,10,3,614,RG/86,KJN/86
L,10,3,614,KJN/86,KH/86
L,10,3,83,KH/86,CPH/86
L,11,2,9,OD/86,MD/86
L,11,2,10,MD/86,FA/86
L,11,2,15,FA/86,VJ/86
L,11,2,31,VJ/86,HS/86
L,11,2,66,HS/86,SD/86
L,11,2,69,SD/86,AR/86
L,11,3,9,OD/86,MD/86
L,11,3,10,MD/86,FA/86
L,11,3,15,FA/86,VJ/86
L,11,3,31,VJ/86,HS/86
L,11,3,66,HS/86,SD/86
L,11,3,69,SD/86,AR/86
L,14,2,306,AR/86,SD/86
L,14,2,386,SD/86,HS/86
L,14,2,413,HS/86,VJ/86
L,14,2,462,VJ/86,FA/86
L,14,2,491,FA/86,MD/86
L,14,2,491,MD/86,OD/86
L,14,2,663,OD/86,NG/86
L,14,2,663,NG/86,KØ/86
L,14,2,663,KØ/86,SG/86
L,14,2,663,SG/86,RG/86
L,14,2,663,RG/86,KJN/86
L,14,2,663,KJN/86,KH/86
L,14,2,98,KH/86,CPH/86
L,14,3,306,AR/86,SD/86
L,14,3,386,SD/86,HS/86
L,14,3,413,HS/86,VJ/86
L,14,3,462,VJ/86,FA/86
L,14,3,491,FA/86,MD/86
L,14,3,491,MD/86,OD/86
L,14,3,663,OD/86,NG/86
L,14,3,663,NG/86,KØ/86
L,14,3,663,KØ/86,SG/86
L,14,3,663,SG/86,RG/86
L,14,3,663,RG/86,KJN/86
L,14,3,663,KJN/86,KH/86
L,14,3,98,KH/86,CPH/86
L,15,2,92,OD/86,MD/86
L,15,2,92,MD/86,FA/86
L,15,2,126,FA/86,VJ/86
L,15,2,154,VJ/86,HS/86
L,15,2,182,HS/86,SD/86
L,15,2,156,SD/86,AR/86
L,15,3,92,OD/86,MD/86
L,15,3,92,MD/86,FA/86
L,15,3,126,FA/86,VJ/86
L,15,3,154,VJ/86,HS/86
L,15,3,182,HS/86,SD/86
L,15,3,156,SD/86,AR/86
L,18,2,347,AR/86,SD/86
L,18,2,485,SD/86,HS/86
L,18,2,465,HS/86,VJ/86
L,18,2,467,VJ/86,FA/86
L,18,2,454,FA/86,MD/86
L,18,2,454,MD/86,OD/86
L,18,2,492,OD/86,NG/86
L,18,2,492,NG/86,KØ/86
L,18,2,492,KØ/86,SG/86
L,18,2,492,SG/86,RG/86
L,18,2,492,RG/86,KJN/86
L,18,2,492,KJN/86,KH/86
L,18,2,119,KH/86,CPH/86
L,18,3,347,AR/86,SD/86
L,18,3,485,SD/86,HS/86
L,18,3,465,HS/86,VJ/86
L,18,3,467,VJ/86,FA/86
L,18,3,454,FA/86,MD/86
L,18,3,454,MD/86,OD/86
L,18,3,492,OD/86,NG/86
L,18,3,492,NG/86,KØ/86
L,18,3,492,KØ/86,SG/86
L,18,3,492,SG/86,RG/86
L,18,3,492,RG/86,KJN/86
L,18,3,492,KJN/86,KH/86
L,18,3,119,KH/86,CPH/86
L,19,2,6,CPH/86,KH/86
L,19,2,224,KH/86,KJN/86
L,19,2,224,KJN/86,RG/86
L,19,2,224,RG/86,SG/86
L,19,2,224,SG/86,KØ/86
L,19,2,224,KØ/86,NG/86
L,19,2,224,NG/86,OD/86
L,19,2,332,OD/86,MD/86
L,19,2,332,MD/86,FA/86
L,19,2,300,FA/86,VJ/86
L,19,2,232,VJ/86,HS/86
L,19,2,228,HS/86,SD/86
L,19,2,215,SD/86,AR/86
L,19,3,6,CPH/86,KH/86
L,19,3,224,KH/86,KJN/86
L,19,3,224,KJN/86,RG/86
L,19,3,224,RG/86,SG/86
L,19,3,224,SG/86,KØ/86
L,19,3,224,KØ/86,NG/86
L,19,3,224,NG/86,OD/86
L,19,3,332,OD/86,MD/86
L,19,3,332,MD/86,FA/86
L,19,3,300,FA/86,VJ/86
L,19,3,232,VJ/86,HS/86
L,19,3,228,HS/86,SD/86
L,19,3,215,SD/86,AR/86
L,22,2,253,AR/86,SD/86
L,22,2,275,SD/86,HS/86
L,22,2,280,HS/86,VJ/86
L,22,2,268,VJ/86,FA/86
L,22,2,314,FA/86,MD/86
L,22,2,314,MD/86,OD/86
L,22,2,337,OD/86,NG/86
L,22,2,337,NG/86,KØ/86
L,22,2,337,KØ/86,SG/86
L,22,2,337,SG/86,RG/86
L,22,2,337,RG/86,KJN/86
L,22,2,337,KJN/86,KH/86
L,22,2,96,KH/86,CPH/86
L,22,3,253,AR/86,SD/86
L,22,3,275,SD/86,HS/86
L,22,3,280,HS/86,VJ/86
L,22,3,268,VJ/86,FA/86
L,22,3,314,FA/86,MD/86
L,22,3,314,MD/86,OD/86
L,22,3,337,OD/86,NG/86
L,22,3,337,NG/86,KØ/86
L,22,3,337,KØ/86,SG/86
L,22,3,337,SG/86,RG/86
L,22,3,337,RG/86,KJN/86
L,22,3,337,KJN/86,KH/86
L,22,3,96,KH/86,CPH/86
L,23,2,6,CPH/86,KH/86
L,23,2,414,KH/86,KJN/86
L,23,2,414,KJN/86,RG/86
L,23,2,414,RG/86,SG/86
L,23,2,414,SG/86,KØ/86
L,23,2,414,KØ/86,NG/86
L,23,2,414,NG/86,OD/86
L,23,2,346,OD/86,MD/86
L,23,2,346,MD/86,FA/86
L,23,2,253,FA/86,VJ/86
L,23,2,226,VJ/86,HS/86
L,23,2,220,HS/86,SD/86
L,23,2,197,SD/86,AR/86
L,23,3,6,CPH/86,KH/86
L,23,3,414,KH/86,KJN/86
L,23,3,414,KJN/86,RG/86
L,23,3,414,RG/86,SG/86
L,23,3,414,SG/86,KØ/86
L,23,3,414,KØ/86,NG/86
L,23,3,414,NG/86,OD/86
L,23,3,346,OD/86,MD/86
L,23,3,346,MD/86,FA/86
L,23,3,253,FA/86,VJ/86
L,23,3,226,VJ/86,HS/86
L,23,3,220,HS/86,SD/86
L,23,3,197,SD/86,AR/86
L,26,2,194,AR/86,SD/86
L,26,2,219,SD/86,HS/86
L,26,2,226,HS/86,VJ/86
L,26,2,257,VJ/86,FA/86
L,26,2,335,FA/86,MD/86
L,26,2,335,MD/86,OD/86
L,26,2,373,OD/86,NG/86
L,26,2,373,NG/86,KØ/86
L,26,2,373,KØ/86,SG/86
L,26,2,373,SG/86,RG/86
L,26,2,373,RG/86,KJN/86
L,26,2,373,KJN/86,KH/86
L,26,2,90,KH/86,CPH/86
L,26,3,194,AR/86,SD/86
L,26,3,219,SD/86,HS/86
L,26,3,226,HS/86,VJ/86
L,26,3,257,VJ/86,FA/86
L,26,3,335,FA/86,MD/86
L,26,3,335,MD/86,OD/86
L,26,3,373,OD/86,NG/86
L,26,3,373,NG/86,KØ/86
L,26,3,373,KØ/86,SG/86
L,26,3,373,SG/86,RG/86
L,26,3,373,RG/86,KJN/86
L,26,3,373,KJN/86,KH/86
L,26,3,90,KH/86,CPH/86
L,27,2,17,CPH/86,KH/86
L,27,2,482,KH/86,KJN/86
L,27,2,482,KJN/86,RG/86
L,27,2,482,RG/86,SG/86
L,27,2,482,SG/86,KØ/86
L,27,2,482,KØ/86,NG/86
L,27,2,482,NG/86,OD/86
L,27,2,282,OD/86,MD/86
L,27,2,282,MD/86,FA/86
L,27,2,231,FA/86,VJ/86
L,27,2,195,VJ/86,HS/86
L,27,2,189,HS/86,SD/86
L,27,2,166,SD/86,AR/86
L,27,3,17,CPH/86,KH/86
L,27,3,482,KH/86,KJN/86
L,27,3,482,KJN/86,RG/86
L,27,3,482,RG/86,SG/86
L,27,3,482,SG/86,KØ/86
L,27,3,482,KØ/86,NG/86
L,27,3,482,NG/86,OD/86
L,27,3,282,OD/86,MD/86
L,27,3,282,MD/86,FA/86
L,27,3,231,FA/86,VJ/86
L,27,3,195,VJ/86,HS/86
L,27,3,189,HS/86,SD/86
L,27,3,166,SD/86,AR/86
L,30,2,212,AR/86,SD/86
L,30,2,235,SD/86,HS/86
L,30,2,253,HS/86,VJ/86
L,30,2,278,VJ/86,FA/86
L,30,2,274,FA/86,MD/86
L,30,2,274,MD/86,OD/86
L,30,2,333,OD/86,NG/86
L,30,2,333,NG/86,KØ/86
L,30,2,333,KØ/86,SG/86
L,30,2,333,SG/86,RG/86
L,30,2,333,RG/86,KJN/86
L,30,2,333,KJN/86,KH/86
L,30,2,59,KH/86,CPH/86
L,30,3,212,AR/86,SD/86
L,30,3,235,SD/86,HS/86
L,30,3,253,HS/86,VJ/86
L,30,3,278,VJ/86,FA/86
L,30,3,274,FA/86,MD/86
L,30,3,274,MD/86,OD/86
L,30,3,333,OD/86,NG/86
L,30,3,333,NG/86,KØ/86
L,30,3,333,KØ/86,SG/86
L,30,3,333,SG/86,RG/86
L,30,3,333,RG/86,KJN/86
L,30,3,333,KJN/86,KH/86
L,30,3,59,KH/86,CPH/86
L,31,2,43,CPH/86,KH/86
L,31,2,350,KH/86,KJN/86
L,31,2,350,KJN/86,RG/86
L,31,2,350,RG/86,SG/86
L,31,2,350,SG/86,KØ/86
L,31,2,350,KØ/86,NG/86
L,31,2,350,NG/86,OD/86
L,31,2,294,OD/86,MD/86
L,31,2,294,MD/86,FA/86
L,31,2,227,FA/86,VJ/86
L,31,2,218,VJ/86,HS/86
L,31,2,209,HS/86,SD/86
L,31,2,190,SD/86,AR/86
L,31,3,43,CPH/86,KH/86
L,31,3,350,KH/86,KJN/86
L,31,3,350,KJN/86,RG/86
L,31,3,350,RG/86,SG/86
L,31,3,350,SG/86,KØ/86
L,31,3,350,KØ/86,NG/86
L,31,3,350,NG/86,OD/86
L,31,3,294,OD/86,MD/86
L,31,3,294,MD/86,FA/86
L,31,3,227,FA/86,VJ/86
L,31,3,218,VJ/86,HS/86
L,31,3,209,HS/86,SD/86
L,31,3,190,SD/86,AR/86
L,34,2,202,AR/86,SD/86
L,34,2,214,SD/86,HS/86
L,34,2,226,HS/86,VJ/86
L,34,2,248,VJ/86,FA/86
L,34,2,302,FA/86,MD/86
L,34,2,302,MD/86,OD/86
L,34,2,348,OD/86,NG/86
L,34,2,348,NG/86,KØ/86
L,34,2,348,KØ/86,SG/86
L,34,2,348,SG/86,RG/86
L,34,2,348,RG/86,KJN/86
L,34,2,348,KJN/86,KH/86
L,34,2,70,KH/86,CPH/86
L,34,3,202,AR/86,SD/86
L,34,3,214,SD/86,HS/86
L,34,3,226,HS/86,VJ/86
L,34,3,248,VJ/86,FA/86
L,34,3,302,FA/86,MD/86
L,34,3,302,MD/86,OD/86
L,34,3,348,OD/86,NG/86
L,34,3,348,NG/86,KØ/86
L,34,3,348,KØ/86,SG/86
L,34,3,348,SG/86,RG/86
L,34,3,348,RG/86,KJN/86
L,34,3,348,KJN/86,KH/86
L,34,3,70,KH/86,CPH/86
L,35,2,39,CPH/86,KH/86
L,35,2,237,KH/86,KJN/86
L,35,2,237,KJN/86,RG/86
L,35,2,237,RG/86,SG/86
L,35,2,237,SG/86,KØ/86
L,35,2,237,KØ/86,NG/86
L,35,2,237,NG/86,OD/86
L,35,2,198,OD/86,MD/86
L,35,2,198,MD/86,FA/86
L,35,2,160,FA/86,VJ/86
L,35,2,146,VJ/86,HS/86
L,35,2,145,HS/86,SD/86
L,35,2,128,SD/86,AR/86
L,35,3,39,CPH/86,KH/86
L,35,3,237,KH/86,KJN/86
L,35,3,237,KJN/86,RG/86
L,35,3,237,RG/86,SG/86
L,35,3,237,SG/86,KØ/86
L,35,3,237,KØ/86,NG/86
L,35,3,237,NG/86,OD/86
L,35,3,198,OD/86,MD/86
L,35,3,198,MD/86,FA/86
L,35,3,160,FA/86,VJ/86
L,35,3,146,VJ/86,HS/86
L,35,3,145,HS/86,SD/86
L,35,3,128,SD/86,AR/86
L,38,2,198,AR/86,SD/86
L,38,2,214,SD/86,HS/86
L,38,2,221,HS/86,VJ/86
L,38,2,229,VJ/86,FA/86
L,38,2,289,FA/86,MD/86
L,38,2,289,MD/86,OD/86
L,38,2,388,OD/86,NG/86
L,38,2,388,NG/86,KØ/86
L,38,2,388,KØ/86,SG/86
L,38,2,388,SG/86,RG/86
L,38,2,388,RG/86,KJN/86
L,38,2,388,KJN/86,KH/86
L,38,2,67,KH/86,CPH/86
L,38,3,198,AR/86,SD/86
L,38,3,214,SD/86,HS/86
L,38,3,221,HS/86,VJ/86
L,38,3,229,VJ/86,FA/86
L,38,3,289,FA/86,MD/86
L,38,3,289,MD/86,OD/86
L,38,3,388,OD/86,NG/86
L,38,3,388,NG/86,KØ/86
L,38,3,388,KØ/86,SG/86
L,38,3,388,SG/86,RG/86
L,38,3,388,RG/86,KJN/86
L,38,3,388,KJN/86,KH/86
L,38,3,67,KH/86,CPH/86
L,39,2,41,CPH/86,KH/86
L,39,2,322,KH/86,KJN/86
L,39,2,322,KJN/86,RG/86
L,39,2,322,RG/86,SG/86
L,39,2,322,SG/86,KØ/86
L,39,2,322,KØ/86,NG/86
L,39,2,322,NG/86,OD/86
L,39,2,290,OD/86,MD/86
L,39,2,290,MD/86,FA/86
L,39,2,295,FA/86,VJ/86
L,39,2,263,VJ/86,HS/86
L,39,2,254,HS/86,SD/86
L,39,2,230,SD/86,AR/86
L,39,3,41,CPH/86,KH/86
L,39,3,322,KH/86,KJN/86
L,39,3,322,KJN/86,RG/86
L,39,3,322,RG/86,SG/86
L,39,3,322,SG/86,KØ/86
L,39,3,322,KØ/86,NG/86
L,39,3,322,NG/86,OD/86
L,39,3,290,OD/86,MD/86
L,39,3,290,MD/86,FA/86
L,39,3,295,FA/86,VJ/86
L,39,3,263,VJ/86,HS/86
L,39,3,254,HS/86,SD/86
L,39,3,230,SD/86,AR/86
L,42,2,235,AR/86,SD/86
L,42,2,248,SD/86,HS/86
L,42,2,267,HS/86,VJ/86
L,42,2,298,VJ/86,FA/86
L,42,2,336,FA/86,MD/86
L,42,2,336,MD/86,OD/86
L,42,2,419,OD/86,NG/86
L,42,2,419,NG/86,KØ/86
L,42,2,419,KØ/86,SG/86
L,42,2,419,SG/86,RG/86
L,42,2,419,RG/86,KJN/86
L,42,2,419,KJN/86,KH/86
L,42,2,47,KH/86,CPH/86
L,42,3,235,AR/86,SD/86
L,42,3,248,SD/86,HS/86
L,42,3,267,HS/86,VJ/86
L,42,3,298,VJ/86,FA/86
L,42,3,336,FA/86,MD/86
L,42,3,336,MD/86,OD/86
L,42,3,419,OD/86,NG/86
L,42,3,419,NG/86,KØ/86
L,42,3,419,KØ/86,SG/86
L,42,3,419,SG/86,RG/86
L,42,3,419,RG/86,KJN/86
L,42,3,419,KJN/86,KH/86
L,42,3,47,KH/86,CPH/86
L,43,2,40,CPH/86,KH/86
L,43,2,324,KH/86,KJN/86
L,43,2,324,KJN/86,RG/86
L,43,2,324,RG/86,SG/86
L,43,2,324,SG/86,KØ/86
L,43,2,324,KØ/86,NG/86
L,43,2,324,NG/86,OD/86
L,43,2,309,OD/86,MD/86
L,43,2,309,MD/86,FA/86
L,43,2,278,FA/86,VJ/86
L,43,2,261,VJ/86,HS/86
L,43,2,256,HS/86,SD/86
L,43,2,237,SD/86,AR/86
L,43,3,40,CPH/86,KH/86
L,43,3,324,KH/86,KJN/86
L,43,3,324,KJN/86,RG/86
L,43,3,324,RG/86,SG/86
L,43,3,324,SG/86,KØ/86
L,43,3,324,KØ/86,NG/86
L,43,3,324,NG/86,OD/86
L,43,3,309,OD/86,MD/86
L,43,3,309,MD/86,FA/86
L,43,3,278,FA/86,VJ/86
L,43,3,261,VJ/86,HS/86
L,43,3,256,HS/86,SD/86
L,43,3,237,SD/86,AR/86
L,46,2,235,AR/86,SD/86
L,46,2,243,SD/86,HS/86
L,46,2,247,HS/86,VJ/86
L,46,2,264,VJ/86,FA/86
L,46,2,349,FA/86,MD/86
L,46,2,349,MD/86,OD/86
L,46,2,409,OD/86,NG/86
L,46,2,409,NG/86,KØ/86
L,46,2,409,KØ/86,SG/86
L,46,2,409,SG/86,RG/86
L,46,2,409,RG/86,KJN/86
L,46,2,409,KJN/86,KH/86
L,46,2,51,KH/86,CPH/86
L,46,3,235,AR/86,SD/86
L,46,3,243,SD/86,HS/86
L,46,3,247,HS/86,VJ/86
L,46,3,264,VJ/86,FA/86
L,46,3,349,FA/86,MD/86
L,46,3,349,MD/86,OD/86
L,46,3,409,OD/86,NG/86
L,46,3,409,NG/86,KØ/86
L,46,3,409,KØ/86,SG/86
L,46,3,409,SG/86,RG/86
L,46,3,409,RG/86,KJN/86
L,46,3,409,KJN/86,KH/86
L,46,3,51,KH/86,CPH/86
L,47,2,51,CPH/86,KH/86
L,47,2,347,KH/86,KJN/86
L,47,2,347,KJN/86,RG/86
L,47,2,347,RG/86,SG/86
L,47,2,347,SG/86,KØ/86
L,47,2,347,KØ/86,NG/86
L,47,2,347,NG/86,OD/86
L,47,2,365,OD/86,MD/86
L,47,2,365,MD/86,FA/86
L,47,2,383,FA/86,VJ/86
L,47,2,305,VJ/86,HS/86
L,47,2,305,HS/86,SD/86
L,47,2,293,SD/86,AR/86
L,47,3,51,CPH/86,KH/86
L,47,3,347,KH/86,KJN/86
L,47,3,347,KJN/86,RG/86
L,47,3,347,RG/86,SG/86
L,47,3,347,SG/86,KØ/86
L,47,3,347,KØ/86,NG/86
L,47,3,347,NG/86,OD/86
L,47,3,365,OD/86,MD/86
L,47,3,365,MD/86,FA/86
L,47,3,383,FA/86,VJ/86
L,47,3,305,VJ/86,HS/86
L,47,3,305,HS/86,SD/86
L,47,3,293,SD/86,AR/86
L,50,2,278,AR/86,SD/86
L,50,2,293,SD/86,HS/86
L,50,2,306,HS/86,VJ/86
L,50,2,360,VJ/86,FA/86
L,50,2,430,FA/86,MD/86
L,50,2,430,MD/86,OD/86
L,50,2,494,OD/86,NG/86
L,50,2,494,NG/86,KØ/86
L,50,2,494,KØ/86,SG/86
L,50,2,494,SG/86,RG/86
L,50,2,494,RG/86,KJN/86
L,50,2,494,KJN/86,KH/86
L,50,2,50,KH/86,CPH/86
L,50,3,278,AR/86,SD/86
L,50,3,293,SD/86,HS/86
L,50,3,306,HS/86,VJ/86
L,50,3,360,VJ/86,FA/86
L,50,3,430,FA/86,MD/86
L,50,3,430,MD/86,OD/86
L,50,3,494,OD/86,NG/86
L,50,3,494,NG/86,KØ/86
L,50,3,494,KØ/86,SG/86
L,50,3,494,SG/86,RG/86
L,50,3,494,RG/86,KJN/86
L,50,3,494,KJN/86,KH/86
L,50,3,50,KH/86,CPH/86
L,51,2,54,CPH/86,KH/86
L,51,2,384,KH/86,KJN/86
L,51,2,384,KJN/86,RG/86
L,51,2,384,RG/86,SG/86
L,51,2,384,SG/86,KØ/86
L,51,2,384,KØ/86,NG/86
L,51,2,384,NG/86,OD/86
L,51,2,386,OD/86,MD/86
L,51,2,386,MD/86,FA/86
L,51,2,322,FA/86,VJ/86
L,51,2,298,VJ/86,HS/86
L,51,2,295,HS/86,SD/86
L,51,2,265,SD/86,AR/86
L,51,3,54,CPH/86,KH/86
L,51,3,384,KH/86,KJN/86
L,51,3,384,KJN/86,RG/86
L,51,3,384,RG/86,SG/86
L,51,3,384,SG/86,KØ/86
L,51,3,384,KØ/86,NG/86
L,51,3,384,NG/86,OD/86
L,51,3,386,OD/86,MD/86
L,51,3,386,MD/86,FA/86
L,51,3,322,FA/86,VJ/86
L,51,3,298,VJ/86,HS/86
L,51,3,295,HS/86,SD/86
L,51,3,265,SD/86,AR/86
L,54,2,340,AR/86,SD/86
L,54,2,339,SD/86,HS/86
L,54,2,336,HS/86,VJ/86
L,54,2,385,VJ/86,FA/86
L,54,2,378,FA/86,MD/86
L,54,2,378,MD/86,OD/86
L,54,2,393,OD/86,NG/86
L,54,2,393,NG/86,KØ/86
L,54,2,393,KØ/86,SG/86
L,54,2,393,SG/86,RG/86
L,54,2,393,RG/86,KJN/86
L,54,2,393,KJN/86,KH/86
L,54,2,35,KH/86,CPH/86
L,54,3,340,AR/86,SD/86
L,54,3,339,SD/86,HS/86
L,54,3,336,HS/86,VJ/86
L,54,3,385,VJ/86,FA/86
L,54,3,378,FA/86,MD/86
L,54,3,378,MD/86,OD/86
L,54,3,393,OD/86,NG/86
L,54,3,393,NG/86,KØ/86
L,54,3,393,KØ/86,SG/86
L,54,3,393,SG/86,RG/86
L,54,3,393,RG/86,KJN/86
L,54,3,393,KJN/86,KH/86
L,54,3,35,KH/86,CPH/86
L,55,2,54,CPH/86,KH/86
L,55,2,441,KH/86,KJN/86
L,55,2,441,KJN/86,RG/86
L,55,2,441,RG/86,SG/86
L,55,2,441,SG/86,KØ/86
L,55,2,441,KØ/86,NG/86
L,55,2,441,NG/86,OD/86
L,55,2,392,OD/86,MD/86
L,55,2,392,MD/86,FA/86
L,55,2,379,FA/86,VJ/86
L,55,2,330,VJ/86,HS/86
L,55,2,329,HS/86,SD/86
L,55,2,288,SD/86,AR/86
L,55,3,54,CPH/86,KH/86
L,55,3,441,KH/86,KJN/86
L,55,3,441,KJN/86,RG/86
L,55,3,441,RG/86,SG/86
L,55,3,441,SG/86,KØ/86
L,55,3,441,KØ/86,NG/86
L,55,3,441,NG/86,OD/86
L,55,3,392,OD/86,MD/86
L,55,3,392,MD/86,FA/86
L,55,3,379,FA/86,VJ/86
L,55,3,330,VJ/86,HS/86
L,55,3,329,HS/86,SD/86
L,55,3,288,SD/86,AR/86
L,58,2,242,AR/86,SD/86
L,58,2,249,SD/86,HS/86
L,58,2,251,HS/86,VJ/86
L,58,2,280,VJ/86,FA/86
L,58,2,309,FA/86,MD/86
L,58,2,309,MD/86,OD/86
L,58,2,302,OD/86,NG/86
L,58,2,302,NG/86,KØ/86
L,58,2,302,KØ/86,SG/86
L,58,2,302,SG/86,RG/86
L,58,2,302,RG/86,KJN/86
L,58,2,302,KJN/86,KH/86
L,58,2,207,KH/86,CPH/86
L,58,3,242,AR/86,SD/86
L,58,3,249,SD/86,HS/86
L,58,3,251,HS/86,VJ/86
L,58,3,280,VJ/86,FA/86
L,58,3,309,FA/86,MD/86
L,58,3,309,MD/86,OD/86
L,58,3,302,OD/86,NG/86
L,58,3,302,NG/86,KØ/86
L,58,3,302,KØ/86,SG/86
L,58,3,302,SG/86,RG/86
L,58,3,302,RG/86,KJN/86
L,58,3,302,KJN/86,KH/86
L,58,3,207,KH/86,CPH/86
L,59,2,60,CPH/86,KH/86
L,59,2,653,KH/86,KJN/86
L,59,2,653,KJN/86,RG/86
L,59,2,653,RG/86,SG/86
L,59,2,653,SG/86,KØ/86
L,59,2,653,KØ/86,NG/86
L,59,2,653,NG/86,OD/86
L,59,2,487,OD/86,MD/86
L,59,2,487,MD/86,FA/86
L,59,2,407,FA/86,VJ/86
L,59,2,355,VJ/86,HS/86
L,59,2,337,HS/86,SD/86
L,59,2,293,SD/86,AR/86
L,59,3,60,CPH/86,KH/86
L,59,3,653,KH/86,KJN/86
L,59,3,653,KJN/86,RG/86
L,59,3,653,RG/86,SG/86
L,59,3,653,SG/86,KØ/86
L,59,3,653,KØ/86,NG/86
L,59,3,653,NG/86,OD/86
L,59,3,487,OD/86,MD/86
L,59,3,487,MD/86,FA/86
L,59,3,407,FA/86,VJ/86
L,59,3,355,VJ/86,HS/86
L,59,3,337,HS/86,SD/86
L,59,3,293,SD/86,AR/86
L,62,2,147,AR/86,SD/86
L,62,2,144,SD/86,HS/86
L,62,2,140,HS/86,VJ/86
L,62,2,139,VJ/86,FA/86
L,62,2,166,FA/86,MD/86
L,62,2,166,MD/86,OD/86
L,62,2,205,OD/86,NG/86
L,62,2,205,NG/86,KØ/86
L,62,2,205,KØ/86,SG/86
L,62,2,205,SG/86,RG/86
L,62,2,205,RG/86,KJN/86
L,62,2,205,KJN/86,KH/86
L,62,2,62,KH/86,CPH/86
L,62,3,147,AR/86,SD/86
L,62,3,144,SD/86,HS/86
L,62,3,140,HS/86,VJ/86
L,62,3,139,VJ/86,FA/86
L,62,3,166,FA/86,MD/86
L,62,3,166,MD/86,OD/86
L,62,3,205,OD/86,NG/86
L,62,3,205,NG/86,KØ/86
L,62,3,205,KØ/86,SG/86
L,62,3,205,SG/86,RG/86
L,62,3,205,RG/86,KJN/86
L,62,3,205,KJN/86,KH/86
L,62,3,62,KH/86,CPH/86
L,63,2,50,CPH/86,KH/86
L,63,2,589,KH/86,KJN/86
L,63,2,589,KJN/86,RG/86
L,63,2,589,RG/86,SG/86
L,63,2,589,SG/86,KØ/86
L,63,2,589,KØ/86,NG/86
L,63,2,589,NG/86,OD/86
L,63,2,470,OD/86,MD/86
L,63,2,470,MD/86,FA/86
L,63,2,364,FA/86,VJ/86
L,63,2,337,VJ/86,HS/86
L,63,2,319,HS/86,SD/86
L,63,2,264,SD/86,AR/86
L,63,3,50,CPH/86,KH/86
L,63,3,589,KH/86,KJN/86
L,63,3,589,KJN/86,RG/86
L,63,3,589,RG/86,SG/86
L,63,3,589,SG/86,KØ/86
L,63,3,589,KØ/86,NG/86
L,63,3,589,NG/86,OD/86
L,63,3,470,OD/86,MD/86
L,63,3,470,MD/86,FA/86
L,63,3,364,FA/86,VJ/86
L,63,3,337,VJ/86,HS/86
L,63,3,319,HS/86,SD/86
L,63,3,264,SD/86,AR/86
L,66,2,104,AR/86,SD/86
L,66,2,106,SD/86,HS/86
L,66,2,101,HS/86,VJ/86
L,66,2,119,VJ/86,FA/86
L,66,2,117,FA/86,MD/86
L,66,2,117,MD/86,OD/86
L,66,2,182,OD/86,NG/86
L,66,2,182,NG/86,KØ/86
L,66,2,182,KØ/86,SG/86
L,66,2,182,SG/86,RG/86
L,66,2,182,RG/86,KJN/86
L,66,2,182,KJN/86,KH/86
L,66,2,25,KH/86,CPH/86
L,66,3,104,AR/86,SD/86
L,66,3,106,SD/86,HS/86
L,66,3,101,HS/86,VJ/86
L,66,3,119,VJ/86,FA/86
L,66,3,117,FA/86,MD/86
L,66,3,117,MD/86,OD/86
L,66,3,182,OD/86,NG/86
L,66,3,182,NG/86,KØ/86
L,66,3,182,KØ/86,SG/86
L,66,3,182,SG/86,RG/86
L,66,3,182,RG/86,KJN/86
L,66,3,182,KJN/86,KH/86
L,66,3,25,KH/86,CPH/86
L,67,2,47,CPH/86,KH/86
