TrainId,FromStation,ConnectionStation,ToStation,ArrivalAtConnection,DepartureFromConnection
10,AR/86,KGV/86,SD/86,05:23:00,05:23:00
10,KGV/86,SD/86,HÅ/86,05:32:00,05:34:00
10,SD/86,HÅ/86,HS/86,05:41:00,05:41:00
10,HÅ/86,HS/86,HED/86,05:47:00,05:49:00
10,HS/86,HED/86,VJ/86,05:57:00,05:57:00
10,HED/86,VJ/86,BET/86,06:04:00,06:06:00
10,VJ/86,BET/86,FA/86,06:11:00,06:11:00
10,BET/86,FA/86,SNO/86,06:21:00,06:27:00
10,FA/86,SNO/86,OD/86,06:29:00,06:29:00
10,SNO/86,OD/86,MV/86,06:54:00,06:57:00
10,OD/86,MV/86,KH/86,07:02:00,07:02:00
10,MV/86,KH/86,BAN/86,08:06:00,08:18:00
10,KH/86,BAN/86,CPH/86,08:21:00,08:21:00
100,OD/86,MV/86,LV/86,04:14:00,04:14:00
100,MV/86,LV/86,UV/86,04:16:00,04:17:00
100,LV/86,UV/86,NG/86,04:20:00,04:20:00
100,UV/86,NG/86,SPR/86,04:25:00,04:27:00
100,NG/86,SPR/86,KØ/86,04:33:00,04:33:00
100,SPR/86,KØ/86,FO/86,04:39:00,04:40:00
100,KØ/86,FO/86,SG/86,04:44:00,04:44:00
100,FO/86,SG/86,SO/86,04:48:00,04:50:00
100,SG/86,SO/86,FJ/86,04:58:00,04:59:00
100,SO/86,FJ/86,RG/86,05:03:00,05:03:00
100,FJ/86,RG/86,KY/86,05:07:00,05:09:00
100,RG/86,KY/86,RO/86,05:14:00,05:14:00
100,KY/86,RO/86,TRK/86,05:24:00,05:26:00
100,RO/86,TRK/86,HTÅ/86,05:28:00,05:28:00
100,TRK/86,HTÅ/86,GL/86,05:33:00,05:34:00
100,HTÅ/86,GL/86,VAL/86,05:39:00,05:39:00
100,GL/86,VAL/86,KH/86,05:43:00,05:44:00
100,VAL/86,KH/86,KN/86,05:50:00,05:55:00
100,KH/86,KN/86,KK/86,05:57:00,05:58:00
101,KH/86,VAL/86,HIF/86,00:39:00,00:41:00
101,VAL/86,HIF/86,HTÅ/86,00:44:00,00:44:00
101,HIF/86,HTÅ/86,HH/86,00:51:00,00:52:00
101,HTÅ/86,HH/86,RO/86,00:56:00,00:56:00
101,HH/86,RO/86,VY/86,01:00:00,01:02:00
101,RO/86,VY/86,RG/86,01:08:00,01:08:00
101,VY/86,RG/86,FJ/86,01:19:00,01:21:00
101,RG/86,FJ/86,SO/86,01:26:00,01:26:00
101,FJ/86,SO/86,SG/86,01:29:00,01:31:00
101,SO/86,SG/86,FO/86,01:39:00,01:41:00
101,SG/86,FO/86,KØ/86,01:46:00,01:46:00
101,FO/86,KØ/86,SPR/86,01:50:00,01:51:00
101,KØ/86,SPR/86,NG/86,01:58:00,01:58:00
101,SPR/86,NG/86,JU/86,02:04:00,02:06:00
101,NG/86,JU/86,OD/86,02:09:00,02:09:00
101,JU/86,OD/86,HP/86,02:20:00,02:22:00
101,OD/86,HP/86,MD/86,02:28:00,02:28:00
101,HP/86,MD/86,SNO/86,02:47:00,02:48:00
101,MD/86,SNO/86,FA/86,02:53:00,02:53:00
101,SNO/86,FA/86,BK/86,02:57:00,03:03:00
101,FA/86,BK/86,VJ/86,03:09:00,03:09:00
101,BK/86,VJ/86,HED/86,03:17:00,03:19:00
101,VJ/86,HED/86,HS/86,03:28:00,03:28:00
101,HED/86,HS/86,HÅ/86,03:35:00,03:37:00
101,HS/86,HÅ/86,SD/86,03:45:00,03:45:00
101,HÅ/86,SD/86,HX/86,03:53:00,03:54:00
101,SD/86,HX/86,AR/86,03:59:00,03:59:00
104,FA/86,SNO/86,MD/86,04:59:00,04:59:00
104,SNO/86,MD/86,KA/86,05:03:00,05:05:00
104,MD/86,KA/86,OD/86,05:09:00,05:09:00
104,KA/86,OD/86,MV/86,05:27:00,05:29:00
104,OD/86,MV/86,LV/86,05:34:00,05:34:00
104,MV/86,LV/86,UV/86,05:37:00,05:38:00
104,LV/86,UV/86,NG/86,05:41:00,05:41:00
104,UV/86,NG/86,SPR/86,05:45:00,05:47:00
104,NG/86,SPR/86,KØ/86,05:53:00,05:53:00
104,SPR/86,KØ/86,FO/86,05:59:00,06:00:00
104,KØ/86,FO/86,SG/86,06:04:00,06:04:00
104,FO/86,SG/86,SO/86,06:08:00,06:10:00
104,SG/86,SO/86,FJ/86,06:18:00,06:19:00
104,SO/86,FJ/86,RG/86,06:23:00,06:23:00
104,FJ/86,RG/86,KY/86,06:27:00,06:29:00
104,RG/86,KY/86,RO/86,06:34:00,06:34:00
104,KY/86,RO/86,TRK/86,06:44:00,06:46:00
104,RO/86,TRK/86,HTÅ/86,06:48:00,06:48:00
104,TRK/86,HTÅ/86,GL/86,06:53:00,06:54:00
104,HTÅ/86,GL/86,VAL/86,06:59:00,06:59:00
104,GL/86,VAL/86,KH/86,07:03:00,07:04:00
104,VAL/86,KH/86,KN/86,07:10:00,07:13:00
104,KH/86,KN/86,KK/86,07:15:00,07:16:00
107,KH/86,VAL/86,HIF/86,02:39:00,02:40:00
107,VAL/86,HIF/86,HTÅ/86,02:43:00,02:43:00
107,HIF/86,HTÅ/86,HH/86,02:49:00,02:51:00
107,HTÅ/86,HH/86,RO/86,02:54:00,02:54:00
107,HH/86,RO/86,VY/86,02:58:00,03:00:00
107,RO/86,VY/86,RG/86,03:06:00,03:06:00
107,VY/86,RG/86,FJ/86,03:17:00,03:19:00
107,RG/86,FJ/86,SO/86,03:24:00,03:24:00
107,FJ/86,SO/86,SG/86,03:27:00,03:29:00
107,SO/86,SG/86,FO/86,03:37:00,03:39:00
107,SG/86,FO/86,KØ/86,03:44:00,03:44:00
107,FO/86,KØ/86,SPR/86,03:48:00,03:49:00
107,KØ/86,SPR/86,NG/86,03:56:00,03:56:00
107,SPR/86,NG/86,JU/86,04:02:00,04:04:00
107,NG/86,JU/86,OD/86,04:07:00,04:07:00
107,JU/86,OD/86,HP/86,04:18:00,04:21:00
107,OD/86,HP/86,MD/86,04:26:00,04:26:00
107,HP/86,MD/86,SNO/86,04:45:00,04:46:00
107,MD/86,SNO/86,FA/86,04:51:00,04:51:00
107,SNO/86,FA/86,BK/86,04:55:00,05:05:00
107,FA/86,BK/86,VJ/86,05:11:00,05:11:00
107,BK/86,VJ/86,HED/86,05:18:00,05:20:00
107,VJ/86,HED/86,HS/86,05:28:00,05:28:00
107,HED/86,HS/86,HÅ/86,05:35:00,05:37:00
107,HS/86,HÅ/86,SD/86,05:44:00,05:44:00
107,HÅ/86,SD/86,HX/86,05:51:00,05:52:00
107,SD/86,HX/86,AR/86,05:57:00,05:57:00
11,OD/86,HP/86,MD/86,05:07:00,05:07:00
11,HP/86,MD/86,SNO/86,05:24:00,05:26:00
11,MD/86,SNO/86,FA/86,05:31:00,05:31:00
11,SNO/86,FA/86,BK/86,05:34:00,05:38:00
11,FA/86,BK/86,VJ/86,05:44:00,05:44:00
11,BK/86,VJ/86,HED/86,05:51:00,05:53:00
11,VJ/86,HED/86,HS/86,06:01:00,06:01:00
11,HED/86,HS/86,HÅ/86,06:08:00,06:10:00
11,HS/86,HÅ/86,SD/86,06:17:00,06:17:00
11,HÅ/86,SD/86,HX/86,06:24:00,06:25:00
11,SD/86,HX/86,AR/86,06:30:00,06:30:00
112,FA/86,SNO/86,MD/86,06:59:00,06:59:00
112,SNO/86,MD/86,KA/86,07:03:00,07:05:00
112,MD/86,KA/86,OD/86,07:09:00,07:09:00
112,KA/86,OD/86,MV/86,07:27:00,07:29:00
112,OD/86,MV/86,LV/86,07:34:00,07:34:00
112,MV/86,LV/86,UV/86,07:37:00,07:38:00
112,LV/86,UV/86,NG/86,07:41:00,07:41:00
112,UV/86,NG/86,SPR/86,07:45:00,07:47:00
112,NG/86,SPR/86,KØ/86,07:53:00,07:53:00
112,SPR/86,KØ/86,FO/86,07:59:00,08:00:00
112,KØ/86,FO/86,SG/86,08:04:00,08:04:00
112,FO/86,SG/86,SO/86,08:08:00,08:10:00
112,SG/86,SO/86,FJ/86,08:18:00,08:19:00
112,SO/86,FJ/86,RG/86,08:23:00,08:23:00
112,FJ/86,RG/86,KY/86,08:27:00,08:29:00
112,RG/86,KY/86,RO/86,08:34:00,08:34:00
112,KY/86,RO/86,TRK/86,08:44:00,08:46:00
112,RO/86,TRK/86,HTÅ/86,08:48:00,08:48:00
112,TRK/86,HTÅ/86,GL/86,08:53:00,08:54:00
112,HTÅ/86,GL/86,VAL/86,08:59:00,08:59:00
112,GL/86,VAL/86,KH/86,09:03:00,09:04:00
112,VAL/86,KH/86,KN/86,09:10:00,09:13:00
112,KH/86,KN/86,KK/86,09:15:00,09:16:00
112,KN/86,KK/86,HGL/86,09:19:00,09:22:00
113,KH/86,VAL/86,HIF/86,03:53:00,03:55:00
113,VAL/86,HIF/86,HTÅ/86,03:58:00,03:58:00
113,HIF/86,HTÅ/86,HH/86,04:04:00,04:05:00
113,HTÅ/86,HH/86,RO/86,04:08:00,04:08:00
113,HH/86,RO/86,VY/86,04:12:00,04:14:00
113,RO/86,VY/86,RG/86,04:19:00,04:19:00
113,VY/86,RG/86,FJ/86,04:29:00,04:31:00
113,RG/86,FJ/86,SO/86,04:36:00,04:36:00
113,FJ/86,SO/86,SG/86,04:39:00,04:40:00
113,SO/86,SG/86,FO/86,04:48:00,04:50:00
113,SG/86,FO/86,KØ/86,04:54:00,04:54:00
113,FO/86,KØ/86,SPR/86,04:58:00,04:59:00
113,KØ/86,SPR/86,NG/86,05:05:00,05:05:00
113,SPR/86,NG/86,JU/86,05:10:00,05:12:00
113,NG/86,JU/86,LV/86,05:15:00,05:15:00
113,JU/86,LV/86,MV/86,05:20:00,05:21:00
113,LV/86,MV/86,OD/86,05:24:00,05:24:00
113,MV/86,OD/86,HP/86,05:28:00,05:31:00
113,OD/86,HP/86,MD/86,05:35:00,05:35:00
113,HP/86,MD/86,SNO/86,05:53:00,05:54:00
113,MD/86,SNO/86,FA/86,05:58:00,05:58:00
116,FA/86,SNO/86,MD/86,07:59:00,07:59:00
116,SNO/86,MD/86,KA/86,08:03:00,08:05:00
116,MD/86,KA/86,OD/86,08:09:00,08:09:00
116,KA/86,OD/86,MV/86,08:27:00,08:29:00
116,OD/86,MV/86,LV/86,08:34:00,08:34:00
116,MV/86,LV/86,UV/86,08:37:00,08:38:00
116,LV/86,UV/86,NG/86,08:41:00,08:41:00
116,UV/86,NG/86,SPR/86,08:45:00,08:47:00
116,NG/86,SPR/86,KØ/86,08:53:00,08:53:00
116,SPR/86,KØ/86,FO/86,08:59:00,09:00:00
116,KØ/86,FO/86,SG/86,09:04:00,09:04:00
116,FO/86,SG/86,SO/86,09:08:00,09:10:00
116,SG/86,SO/86,FJ/86,09:18:00,09:19:00
116,SO/86,FJ/86,RG/86,09:23:00,09:23:00
116,FJ/86,RG/86,KY/86,09:27:00,09:29:00
116,RG/86,KY/86,RO/86,09:34:00,09:34:00
116,KY/86,RO/86,TRK/86,09:44:00,09:46:00
116,RO/86,TRK/86,HTÅ/86,09:48:00,09:48:00
116,TRK/86,HTÅ/86,GL/86,09:53:00,09:54:00
116,HTÅ/86,GL/86,VAL/86,09:59:00,09:59:00
116,GL/86,VAL/86,KH/86,10:03:00,10:04:00
116,VAL/86,KH/86,KN/86,10:10:00,10:13:00
116,KH/86,KN/86,KK/86,10:15:00,10:16:00
116,KN/86,KK/86,HGL/86,10:19:00,10:22:00
117,KH/86,VAL/86,HIF/86,04:53:00,04:55:00
117,VAL/86,HIF/86,HTÅ/86,04:58:00,04:58:00
117,HIF/86,HTÅ/86,HH/86,05:04:00,05:05:00
117,HTÅ/86,HH/86,RO/86,05:08:00,05:08:00
117,HH/86,RO/86,VY/86,05:12:00,05:14:00
117,RO/86,VY/86,RG/86,05:19:00,05:19:00
117,VY/86,RG/86,FJ/86,05:29:00,05:31:00
117,RG/86,FJ/86,SO/86,05:36:00,05:36:00
117,FJ/86,SO/86,SG/86,05:39:00,05:40:00
117,SO/86,SG/86,FO/86,05:48:00,05:50:00
117,SG/86,FO/86,KØ/86,05:54:00,05:54:00
117,FO/86,KØ/86,SPR/86,05:58:00,05:59:00
117,KØ/86,SPR/86,NG/86,06:05:00,06:05:00
117,SPR/86,NG/86,JU/86,06:10:00,06:12:00
117,NG/86,JU/86,LV/86,06:15:00,06:15:00
117,JU/86,LV/86,MV/86,06:20:00,06:21:00
117,LV/86,MV/86,OD/86,06:24:00,06:24:00
117,MV/86,OD/86,HP/86,06:28:00,06:31:00
117,OD/86,HP/86,MD/86,06:35:00,06:35:00
117,HP/86,MD/86,SNO/86,06:53:00,06:54:00
117,MD/86,SNO/86,FA/86,06:58:00,06:58:00
1191,KH/86,GB/86,RG/86,05:25:00,05:25:00
1191,GB/86,RG/86,FJ/86,05:50:00,05:52:00
1191,RG/86,FJ/86,OD/86,05:56:00,05:56:00
1191,FJ/86,OD/86,HP/86,06:33:00,06:36:00
1191,OD/86,HP/86,KD/86,06:41:00,06:41:00
1191,HP/86,KD/86,LK/86,07:12:00,07:15:00
1191,KD/86,LK/86,PA/86,07:22:00,07:22:00
1191,LK/86,PA/86,PAGR/86,07:57:00,08:02:00
1191,PA/86,PAGR/86,ASW/80,08:03:00,08:03:00
1191,PAGR/86,ASW/80,AR/80,08:28:00,08:30:00
1191,ASW/80,AR/80,HMB/80,09:00:00,09:00:00
1196,HMB/80,ADF/80,ASW/80,11:57:00,11:57:00
1196,ADF/80,ASW/80,AFW/80,13:25:00,13:27:00
1196,ASW/80,AFW/80,PA/86,13:40:00,13:40:00
1196,AFW/80,PA/86,VK/86,13:53:00,14:03:00
1196,PA/86,VK/86,KD/86,14:07:00,14:07:00
1196,VK/86,KD/86,TL/86,14:44:00,14:46:00
1196,KD/86,TL/86,OD/86,14:52:00,14:52:00
1196,TL/86,OD/86,MV/86,15:24:00,15:27:00
1196,OD/86,MV/86,RG/86,15:31:00,15:31:00
1196,MV/86,RG/86,ADA/86,16:07:00,16:09:00
1196,RG/86,ADA/86,KH/86,16:13:00,16:13:00
1198,HMB/80,ADF/80,ASW/80,06:57:00,06:57:00
1198,ADF/80,ASW/80,AFW/80,08:24:00,08:26:00
1198,ASW/80,AFW/80,PA/86,08:40:00,08:40:00
1198,AFW/80,PA/86,VK/86,08:54:00,09:03:00
1198,PA/86,VK/86,KD/86,09:07:00,09:07:00
1198,VK/86,KD/86,TL/86,09:44:00,09:46:00
1198,KD/86,TL/86,OD/86,09:52:00,09:52:00
1198,TL/86,OD/86,MV/86,10:24:00,10:27:00
1198,OD/86,MV/86,RG/86,10:31:00,10:31:00
1198,MV/86,RG/86,ADA/86,11:07:00,11:09:00
1198,RG/86,ADA/86,KH/86,11:13:00,11:13:00
1199,KH/86,GB/86,RG/86,18:25:00,18:25:00
1199,GB/86,RG/86,FJ/86,18:50:00,18:52:00
1199,RG/86,FJ/86,OD/86,18:56:00,18:56:00
1199,FJ/86,OD/86,HP/86,19:33:00,19:36:00
1199,OD/86,HP/86,KD/86,19:41:00,19:41:00
1199,HP/86,KD/86,LK/86,20:12:00,20:15:00
1199,KD/86,LK/86,PA/86,20:22:00,20:22:00
1199,LK/86,PA/86,PAGR/86,20:57:00,21:02:00
1199,PA/86,PAGR/86,ASW/80,21:03:00,21:03:00
1199,PAGR/86,ASW/80,AR/80,21:28:00,21:30:00
1199,ASW/80,AR/80,HMB/80,22:00:00,22:00:00
120,AR/86,KGV/86,SD/86,07:52:00,07:52:00
120,KGV/86,SD/86,HÅ/86,08:02:00,08:03:00
120,SD/86,HÅ/86,HS/86,08:10:00,08:10:00
120,HÅ/86,HS/86,HED/86,08:17:00,08:19:00
120,HS/86,HED/86,VJ/86,08:27:00,08:27:00
120,HED/86,VJ/86,BET/86,08:34:00,08:36:00
120,VJ/86,BET/86,FA/86,08:41:00,08:41:00
120,BET/86,FA/86,SNO/86,08:51:00,08:56:00
120,FA/86,SNO/86,MD/86,08:59:00,08:59:00
120,SNO/86,MD/86,KA/86,09:03:00,09:05:00
120,MD/86,KA/86,OD/86,09:09:00,09:09:00
120,KA/86,OD/86,MV/86,09:27:00,09:29:00
120,OD/86,MV/86,LV/86,09:34:00,09:34:00
120,MV/86,LV/86,UV/86,09:37:00,09:38:00
120,LV/86,UV/86,NG/86,09:41:00,09:41:00
120,UV/86,NG/86,SPR/86,09:45:00,09:47:00
120,NG/86,SPR/86,KØ/86,09:53:00,09:53:00
120,SPR/86,KØ/86,FO/86,09:59:00,10:00:00
120,KØ/86,FO/86,SG/86,10:04:00,10:04:00
120,FO/86,SG/86,SO/86,10:08:00,10:10:00
120,SG/86,SO/86,FJ/86,10:18:00,10:19:00
120,SO/86,FJ/86,RG/86,10:23:00,10:23:00
120,FJ/86,RG/86,KY/86,10:27:00,10:29:00
120,RG/86,KY/86,RO/86,10:34:00,10:34:00
120,KY/86,RO/86,TRK/86,10:44:00,10:46:00
120,RO/86,TRK/86,HTÅ/86,10:48:00,10:48:00
120,TRK/86,HTÅ/86,GL/86,10:53:00,10:54:00
120,HTÅ/86,GL/86,VAL/86,10:59:00,10:59:00
120,GL/86,VAL/86,KH/86,11:03:00,11:04:00
120,VAL/86,KH/86,KN/86,11:10:00,11:13:00
120,KH/86,KN/86,KK/86,11:15:00,11:16:00
1204,NF/86,TN/86,VO/86,05:41:00,05:41:00
1204,TN/86,VO/86,LU/86,05:53:00,05:55:00
1204,VO/86,LU/86,NÆ/86,06:00:00,06:00:00
1204,LU/86,NÆ/86,GZ/86,06:07:00,06:10:00
1204,NÆ/86,GZ/86,RG/86,06:16:00,06:16:00
1204,GZ/86,RG/86,ADA/86,06:22:00,06:23:00
1204,RG/86,ADA/86,NEL/86,06:27:00,06:27:00
1204,ADA/86,NEL/86,GB/86,06:47:00,06:49:00
1204,NEL/86,GB/86,KH/86,06:50:00,06:50:00
1208,NF/86,TN/86,VO/86,06:41:00,06:41:00
1208,TN/86,VO/86,LU/86,06:53:00,06:55:00
1208,VO/86,LU/86,NÆ/86,07:00:00,07:00:00
1208,LU/86,NÆ/86,GZ/86,07:07:00,07:10:00
1208,NÆ/86,GZ/86,RG/86,07:16:00,07:16:00
1208,GZ/86,RG/86,ADA/86,07:22:00,07:23:00
1208,RG/86,ADA/86,NEL/86,07:27:00,07:27:00
1208,ADA/86,NEL/86,GB/86,07:47:00,07:49:00
1208,NEL/86,GB/86,KH/86,07:50:00,07:50:00
121,KH/86,VAL/86,HIF/86,05:53:00,05:55:00
121,VAL/86,HIF/86,HTÅ/86,05:58:00,05:58:00
121,HIF/86,HTÅ/86,HH/86,06:04:00,06:05:00
121,HTÅ/86,HH/86,RO/86,06:08:00,06:08:00
121,HH/86,RO/86,VY/86,06:12:00,06:14:00
121,RO/86,VY/86,RG/86,06:19:00,06:19:00
121,VY/86,RG/86,FJ/86,06:29:00,06:31:00
121,RG/86,FJ/86,SO/86,06:36:00,06:36:00
121,FJ/86,SO/86,SG/86,06:39:00,06:40:00
121,SO/86,SG/86,FO/86,06:48:00,06:50:00
121,SG/86,FO/86,KØ/86,06:54:00,06:54:00
121,FO/86,KØ/86,SPR/86,06:58:00,06:59:00
121,KØ/86,SPR/86,NG/86,07:05:00,07:05:00
121,SPR/86,NG/86,JU/86,07:10:00,07:12:00
121,NG/86,JU/86,LV/86,07:15:00,07:15:00
121,JU/86,LV/86,MV/86,07:20:00,07:21:00
121,LV/86,MV/86,OD/86,07:24:00,07:24:00
121,MV/86,OD/86,HP/86,07:28:00,07:31:00
121,OD/86,HP/86,MD/86,07:35:00,07:35:00
121,HP/86,MD/86,SNO/86,07:53:00,07:54:00
121,MD/86,SNO/86,FA/86,07:58:00,07:58:00
1212,NF/86,TN/86,VO/86,07:41:00,07:41:00
1212,TN/86,VO/86,LU/86,07:53:00,07:55:00
1212,VO/86,LU/86,NÆ/86,08:00:00,08:00:00
1212,LU/86,NÆ/86,GZ/86,08:07:00,08:10:00
1212,NÆ/86,GZ/86,RG/86,08:16:00,08:16:00
1212,GZ/86,RG/86,ADA/86,08:22:00,08:23:00
1212,RG/86,ADA/86,NEL/86,08:27:00,08:27:00
1212,ADA/86,NEL/86,GB/86,08:47:00,08:49:00
1212,NEL/86,GB/86,KH/86,08:50:00,08:50:00
1216,NF/86,TN/86,VO/86,08:41:00,08:41:00
1216,TN/86,VO/86,LU/86,08:53:00,08:55:00
1216,VO/86,LU/86,NÆ/86,09:00:00,09:00:00
1216,LU/86,NÆ/86,GZ/86,09:07:00,09:10:00
1216,NÆ/86,GZ/86,RG/86,09:16:00,09:16:00
1216,GZ/86,RG/86,ADA/86,09:22:00,09:23:00
1216,RG/86,ADA/86,NEL/86,09:27:00,09:27:00
1216,ADA/86,NEL/86,GB/86,09:47:00,09:49:00
1216,NEL/86,GB/86,KH/86,09:50:00,09:50:00
1220,NF/86,TN/86,VO/86,09:41:00,09:41:00
1220,TN/86,VO/86,LU/86,09:53:00,09:55:00
1220,VO/86,LU/86,NÆ/86,10:00:00,10:00:00
1220,LU/86,NÆ/86,GZ/86,10:07:00,10:10:00
1220,NÆ/86,GZ/86,RG/86,10:16:00,10:16:00
1220,GZ/86,RG/86,ADA/86,10:22:00,10:23:00
1220,RG/86,ADA/86,NEL/86,10:27:00,10:27:00
1220,ADA/86,NEL/86,GB/86,10:47:00,10:49:00
1220,NEL/86,GB/86,KH/86,10:50:00,10:50:00
1221,KH/86,GB/86,NEL/86,06:07:00,06:07:00
1221,GB/86,NEL/86,IG/86,06:08:00,06:10:00
1221,NEL/86,IG/86,RG/86,06:10:20,06:10:20
1221,IG/86,RG/86,GZ/86,06:34:00,06:36:00
1221,RG/86,GZ/86,NÆ/86,06:41:00,06:41:00
1221,GZ/86,NÆ/86,MOG/86,06:48:00,06:50:00
1221,NÆ/86,MOG/86,LU/86,06:53:00,06:53:00
1221,MOG/86,LU/86,VO/86,06:58:00,06:59:00
1221,LU/86,VO/86,MN/86,07:05:00,07:07:00
1221,VO/86,MN/86,NV/86,07:10:00,07:10:00
1221,MN/86,NV/86,EK/86,07:17:00,07:18:00
1221,NV/86,EK/86,TN/86,07:22:00,07:23:00
1221,EK/86,TN/86,NF/86,07:26:00,07:26:00
1224,NF/86,TN/86,VO/86,10:41:00,10:41:00
1224,TN/86,VO/86,LU/86,10:53:00,10:55:00
1224,VO/86,LU/86,NÆ/86,11:00:00,11:00:00
1224,LU/86,NÆ/86,GZ/86,11:07:00,11:10:00
1224,NÆ/86,GZ/86,RG/86,11:16:00,11:16:00
1224,GZ/86,RG/86,ADA/86,11:22:00,11:23:00
1224,RG/86,ADA/86,NEL/86,11:27:00,11:27:00
1224,ADA/86,NEL/86,GB/86,11:47:00,11:49:00
1224,NEL/86,GB/86,KH/86,11:50:00,11:50:00
1225,KH/86,GB/86,NEL/86,07:11:00,07:11:00
1225,GB/86,NEL/86,IG/86,07:12:00,07:13:00
1225,NEL/86,IG/86,RG/86,07:14:00,07:14:00
1225,IG/86,RG/86,GZ/86,07:37:00,07:39:00
1225,RG/86,GZ/86,NÆ/86,07:44:00,07:44:00
1225,GZ/86,NÆ/86,MOG/86,07:51:00,07:53:00
1225,NÆ/86,MOG/86,VO/86,07:56:00,07:56:00
1225,MOG/86,VO/86,MN/86,08:05:00,08:07:00
1225,VO/86,MN/86,NF/86,08:10:00,08:10:00
1228,NF/86,TN/86,VO/86,11:41:00,11:41:00
1228,TN/86,VO/86,LU/86,11:53:00,11:55:00
1228,VO/86,LU/86,NÆ/86,12:00:00,12:00:00
1228,LU/86,NÆ/86,GZ/86,12:07:00,12:10:00
1228,NÆ/86,GZ/86,RG/86,12:16:00,12:16:00
1228,GZ/86,RG/86,ADA/86,12:22:00,12:23:00
1228,RG/86,ADA/86,NEL/86,12:27:00,12:27:00
1228,ADA/86,NEL/86,GB/86,12:47:00,12:49:00
1228,NEL/86,GB/86,KH/86,12:50:00,12:50:00
1229,KH/86,GB/86,NEL/86,08:11:00,08:11:00
1229,GB/86,NEL/86,IG/86,08:12:00,08:13:00
1229,NEL/86,IG/86,RG/86,08:14:00,08:14:00
1229,IG/86,RG/86,GZ/86,08:37:00,08:39:00
1229,RG/86,GZ/86,NÆ/86,08:44:00,08:44:00
1229,GZ/86,NÆ/86,MOG/86,08:51:00,08:53:00
1229,NÆ/86,MOG/86,VO/86,08:56:00,08:56:00
1229,MOG/86,VO/86,MN/86,09:05:00,09:07:00
1229,VO/86,MN/86,NF/86,09:10:00,09:10:00
1232,NF/86,TN/86,VO/86,12:41:00,12:41:00
1232,TN/86,VO/86,LU/86,12:53:00,12:55:00
1232,VO/86,LU/86,NÆ/86,13:00:00,13:00:00
1232,LU/86,NÆ/86,GZ/86,13:07:00,13:10:00
1232,NÆ/86,GZ/86,RG/86,13:16:00,13:16:00
1232,GZ/86,RG/86,ADA/86,13:22:00,13:23:00
1232,RG/86,ADA/86,NEL/86,13:27:00,13:27:00
1232,ADA/86,NEL/86,GB/86,13:47:00,13:49:00
1232,NEL/86,GB/86,KH/86,13:50:00,13:50:00
1233,KH/86,GB/86,NEL/86,09:11:00,09:11:00
1233,GB/86,NEL/86,IG/86,09:12:00,09:13:00
1233,NEL/86,IG/86,RG/86,09:14:00,09:14:00
1233,IG/86,RG/86,GZ/86,09:37:00,09:39:00
1233,RG/86,GZ/86,NÆ/86,09:44:00,09:44:00
1233,GZ/86,NÆ/86,MOG/86,09:51:00,09:53:00
1233,NÆ/86,MOG/86,VO/86,09:56:00,09:56:00
1233,MOG/86,VO/86,MN/86,10:05:00,10:07:00
1233,VO/86,MN/86,NF/86,10:10:00,10:10:00
1236,NF/86,TN/86,VO/86,13:41:00,13:41:00
1236,TN/86,VO/86,LU/86,13:53:00,13:55:00
1236,VO/86,LU/86,NÆ/86,14:00:00,14:00:00
1236,LU/86,NÆ/86,GZ/86,14:07:00,14:10:00
1236,NÆ/86,GZ/86,RG/86,14:16:00,14:16:00
1236,GZ/86,RG/86,ADA/86,14:22:00,14:23:00
1236,RG/86,ADA/86,NEL/86,14:27:00,14:27:00
1236,ADA/86,NEL/86,GB/86,14:47:00,14:49:00
1236,NEL/86,GB/86,KH/86,14:50:00,14:50:00
1237,KH/86,GB/86,NEL/86,10:11:00,10:11:00
1237,GB/86,NEL/86,IG/86,10:12:00,10:13:00
1237,NEL/86,IG/86,RG/86,10:14:00,10:14:00
1237,IG/86,RG/86,GZ/86,10:37:00,10:39:00
1237,RG/86,GZ/86,NÆ/86,10:44:00,10:44:00
1237,GZ/86,NÆ/86,MOG/86,10:51:00,10:53:00
1237,NÆ/86,MOG/86,VO/86,10:56:00,10:56:00
1237,MOG/86,VO/86,MN/86,11:05:00,11:07:00
1237,VO/86,MN/86,NF/86,11:10:00,11:10:00
124,FA/86,SNO/86,MD/86,09:59:00,09:59:00
124,SNO/86,MD/86,KA/86,10:03:00,10:05:00
124,MD/86,KA/86,OD/86,10:09:00,10:09:00
124,KA/86,OD/86,MV/86,10:27:00,10:29:00
124,OD/86,MV/86,LV/86,10:34:00,10:34:00
124,MV/86,LV/86,UV/86,10:37:00,10:38:00
124,LV/86,UV/86,NG/86,10:41:00,10:41:00
124,UV/86,NG/86,SPR/86,10:45:00,10:47:00
124,NG/86,SPR/86,KØ/86,10:53:00,10:53:00
124,SPR/86,KØ/86,FO/86,10:59:00,11:00:00
124,KØ/86,FO/86,SG/86,11:04:00,11:04:00
124,FO/86,SG/86,SO/86,11:08:00,11:10:00
124,SG/86,SO/86,FJ/86,11:18:00,11:19:00
124,SO/86,FJ/86,RG/86,11:23:00,11:23:00
124,FJ/86,RG/86,KY/86,11:27:00,11:29:00
124,RG/86,KY/86,RO/86,11:34:00,11:34:00
124,KY/86,RO/86,TRK/86,11:44:00,11:46:00
124,RO/86,TRK/86,HTÅ/86,11:48:00,11:48:00
