TrainCategory,TrainId,Station,Arrival,Departure,Type
EX,1199,KH,00:00:00,18:22:00,stop
EX,1199,GB,18:25:00,18:25:00,stop
EX,1199,NEL,18:26:00,18:26:00,pass
EX,1199,IG,18:26:20,18:26:20,pass
EX,1199,AVH,18:28:00,18:28:00,pass
EX,1199,KIB,18:34:00,18:34:00,pass
EX,1199,JSF,18:38:00,18:38:00,pass
EX,1199,KJN,18:39:00,18:39:00,pass
EX,1199,LEL,18:40:00,18:40:00,pass
EX,1199,BJS,18:42:00,18:42:00,pass
EX,1199,ADA,18:46:00,18:46:00,pass
EX,1199,RG,18:50:00,18:52:00,stop
EX,1199,FJ,18:56:00,18:56:00,stop
EX,1199,SO,18:58:00,18:58:00,pass
EX,1199,SG,19:04:00,19:04:00,pass
EX,1199,FO,19:07:00,19:07:00,pass
EX,1199,KØ,19:10:00,19:10:00,pass
EX,1199,SPR,19:16:00,19:16:00,pass
EX,1199,NG,19:21:00,19:21:00,pass
EX,1199,JU,19:23:00,19:23:00,pass
EX,1199,UV,19:25:00,19:25:00,pass
EX,1199,LV,19:27:00,19:27:00,pass
EX,1199,MV,19:28:00,19:28:00,pass
EX,1199,OD,19:33:00,19:36:00,stop
EX,1199,HP,19:41:00,19:41:00,stop
EX,1199,TP,19:44:00,19:44:00,pass
EX,1199,SC,19:45:00,19:45:00,pass
EX,1199,BD,19:46:00,19:46:00,pass
EX,1199,AP,19:48:00,19:48:00,pass
EX,1199,GD,19:50:00,19:50:00,pass
EX,1199,EB,19:52:00,19:52:00,pass
EX,1199,NA,19:54:00,19:54:00,pass
EX,1199,KA,19:56:00,19:56:00,pass
EX,1199,MD,20:00:00,20:00:00,pass
EX,1199,SNO,20:03:00,20:03:00,pass
EX,1199,TL,20:06:00,20:06:00,pass
EX,1199,KD,20:12:00,20:15:00,stop
EX,1199,LK,20:22:00,20:22:00,stop
EX,1199,VM,20:24:00,20:24:00,pass
EX,1199,FZ,20:27:00,20:27:00,pass
EX,1199,SST,20:30:00,20:30:00,pass
EX,1199,OJ,20:33:00,20:33:00,pass
EX,1199,RQ,20:41:00,20:41:00,pass
EX,1199,TE,20:48:00,20:48:00,pass
EX,1199,VK,20:52:00,20:52:00,pass
EX,1199,PA,20:57:00,21:02:00,stop
EX,1199,PAGR,21:03:00,21:03:00,stop
EX,1199,AHAL,21:10:00,21:10:00,pass
EX,1199,AFW,21:20:00,21:20:00,pass
EX,1199,ASW,21:28:00,21:30:00,stop
EX,1199,AR,22:00:00,22:00:00,stop
EX,1199,NEU,22:20:00,22:20:00,pass
EX,1199,AEL,22:40:00,22:40:00,pass
EX,1199,AE_F,22:45:00,22:45:00,pass
EX,1199,ALA,22:50:00,22:50:00,pass
EX,1199,ADF,22:56:00,22:56:00,pass
EX,1199,HMB,23:04:00,00:00:00,stop
EX,1198,HMB,00:00:00,06:50:00,stop
EX,1198,ADF,06:57:00,06:57:00,stop
EX,1198,ALA,07:05:00,07:05:00,pass
EX,1198,AE_F,07:10:00,07:10:00,pass
EX,1198,AEL,07:28:00,07:28:00,pass
EX,1198,NEU,07:35:00,07:35:00,pass
EX,1198,AR,08:00:00,08:00:00,pass
EX,1198,ASW,08:24:00,08:26:00,stop
EX,1198,AFW,08:40:00,08:40:00,stop
EX,1198,AHAL,08:46:00,08:46:00,pass
EX,1198,PAGR,08:51:00,08:51:00,pass
EX,1198,PA,08:54:00,09:03:00,stop
EX,1198,VK,09:07:00,09:07:00,stop
EX,1198,TE,09:11:00,09:11:00,pass
EX,1198,RQ,09:18:00,09:18:00,pass
EX,1198,OJ,09:26:00,09:26:00,pass
EX,1198,SST,09:30:00,09:30:00,pass
EX,1198,FZ,09:33:00,09:33:00,pass
EX,1198,VM,09:35:00,09:35:00,pass
EX,1198,LK,09:37:00,09:37:00,pass
EX,1198,KD,09:44:00,09:46:00,stop
EX,1198,TL,09:52:00,09:52:00,stop
EX,1198,SNO,09:56:00,09:56:00,pass
EX,1198,MD,10:00:00,10:00:00,pass
EX,1198,KA,10:03:00,10:03:00,pass
EX,1198,NA,10:05:00,10:05:00,pass
EX,1198,EB,10:07:00,10:07:00,pass
EX,1198,GD,10:08:00,10:08:00,pass
EX,1198,AP,10:11:00,10:11:00,pass
EX,1198,BD,10:13:00,10:13:00,pass
EX,1198,SC,10:14:00,10:14:00,pass
EX,1198,TP,10:15:00,10:15:00,pass
EX,1198,HP,10:18:00,10:18:00,pass
EX,1198,OD,10:24:00,10:27:00,stop
EX,1198,MV,10:31:00,10:31:00,stop
EX,1198,LV,10:33:00,10:33:00,pass
EX,1198,UV,10:35:00,10:35:00,pass
EX,1198,JU,10:37:00,10:37:00,pass
EX,1198,NG,10:39:00,10:39:00,pass
EX,1198,SPR,10:43:00,10:43:00,pass
EX,1198,KØ,10:48:00,10:48:00,pass
EX,1198,FO,10:51:00,10:51:00,pass
EX,1198,SG,10:54:00,10:54:00,pass
EX,1198,SO,11:00:00,11:00:00,pass
EX,1198,FJ,11:03:00,11:03:00,pass
EX,1198,RG,11:07:00,11:09:00,stop
EX,1198,ADA,11:13:00,11:13:00,stop
EX,1198,BJS,11:16:00,11:16:00,pass
EX,1198,LEL,11:18:00,11:18:00,pass
EX,1198,KJN,11:20:00,11:20:00,pass
EX,1198,JSF,11:20:20,11:20:20,pass
EX,1198,KIB,11:25:00,11:25:00,pass
EX,1198,AVH,11:29:00,11:29:00,pass
EX,1198,IG,11:32:00,11:32:00,pass
EX,1198,NEL,11:32:20,11:32:20,pass
EX,1198,GB,11:33:00,11:33:00,pass
EX,1198,KH,11:38:00,00:00:00,stop
EX,1191,KH,00:00:00,05:22:00,stop
EX,1191,GB,05:25:00,05:25:00,stop
EX,1191,NEL,05:26:00,05:26:00,pass
EX,1191,IG,05:26:20,05:26:20,pass
EX,1191,AVH,05:28:00,05:28:00,pass
EX,1191,KIB,05:34:00,05:34:00,pass
EX,1191,JSF,05:38:00,05:38:00,pass
EX,1191,KJN,05:39:00,05:39:00,pass
EX,1191,LEL,05:40:00,05:40:00,pass
EX,1191,BJS,05:42:00,05:42:00,pass
EX,1191,ADA,05:46:00,05:46:00,pass
EX,1191,RG,05:50:00,05:52:00,stop
EX,1191,FJ,05:56:00,05:56:00,stop
EX,1191,SO,05:58:00,05:58:00,pass
EX,1191,SG,06:04:00,06:04:00,pass
EX,1191,FO,06:07:00,06:07:00,pass
EX,1191,KØ,06:10:00,06:10:00,pass
EX,1191,SPR,06:15:00,06:15:00,pass
EX,1191,NG,06:20:00,06:20:00,pass
EX,1191,JU,06:21:00,06:21:00,pass
EX,1191,UV,06:23:00,06:23:00,pass
EX,1191,LV,06:25:00,06:25:00,pass
EX,1191,MV,06:27:00,06:27:00,pass
EX,1191,OD,06:33:00,06:36:00,stop
EX,1191,HP,06:41:00,06:41:00,stop
EX,1191,TP,06:44:00,06:44:00,pass
EX,1191,SC,06:45:00,06:45:00,pass
EX,1191,BD,06:46:00,06:46:00,pass
EX,1191,AP,06:48:00,06:48:00,pass
EX,1191,GD,06:50:00,06:50:00,pass
EX,1191,EB,06:52:00,06:52:00,pass
EX,1191,NA,06:54:00,06:54:00,pass
EX,1191,KA,06:56:00,06:56:00,pass
EX,1191,MD,07:00:00,07:00:00,pass
EX,1191,SNO,07:03:00,07:03:00,pass
EX,1191,TL,07:06:00,07:06:00,pass
EX,1191,KD,07:12:00,07:15:00,stop
EX,1191,LK,07:22:00,07:22:00,stop
EX,1191,VM,07:24:00,07:24:00,pass
EX,1191,FZ,07:27:00,07:27:00,pass
EX,1191,SST,07:30:00,07:30:00,pass
EX,1191,OJ,07:33:00,07:33:00,pass
EX,1191,RQ,07:41:00,07:41:00,pass
EX,1191,TE,07:48:00,07:48:00,pass
EX,1191,VK,07:52:00,07:52:00,pass
EX,1191,PA,07:57:00,08:02:00,stop
EX,1191,PAGR,08:03:00,08:03:00,stop
EX,1191,AHAL,08:10:00,08:10:00,pass
EX,1191,AFW,08:20:00,08:20:00,pass
EX,1191,ASW,08:28:00,08:30:00,stop
EX,1191,AR,09:00:00,09:00:00,stop
EX,1191,NEU,09:20:00,09:20:00,pass
EX,1191,AEL,09:40:00,09:40:00,pass
EX,1191,AE_F,09:45:00,09:45:00,pass
EX,1191,ALA,09:50:00,09:50:00,pass
EX,1191,ADF,09:56:00,09:56:00,pass
EX,1191,HMB,10:04:00,00:00:00,stop
EX,1196,HMB,00:00:00,11:52:00,stop
EX,1196,ADF,11:57:00,11:57:00,stop
EX,1196,ALA,12:05:00,12:05:00,pass
EX,1196,AE_F,12:10:00,12:10:00,pass
EX,1196,AEL,12:28:00,12:28:00,pass
EX,1196,NEU,12:35:00,12:35:00,pass
EX,1196,AR,13:00:00,13:00:00,pass
EX,1196,ASW,13:25:00,13:27:00,stop
EX,1196,AFW,13:40:00,13:40:00,stop
EX,1196,AHAL,13:46:00,13:46:00,pass
EX,1196,PAGR,13:51:00,13:51:00,pass
EX,1196,PA,13:53:00,14:03:00,stop
EX,1196,VK,14:07:00,14:07:00,stop
EX,1196,TE,14:11:00,14:11:00,pass
EX,1196,RQ,14:18:00,14:18:00,pass
EX,1196,OJ,14:26:00,14:26:00,pass
EX,1196,SST,14:30:00,14:30:00,pass
EX,1196,FZ,14:33:00,14:33:00,pass
EX,1196,VM,14:35:00,14:35:00,pass
EX,1196,LK,14:37:00,14:37:00,pass
EX,1196,KD,14:44:00,14:46:00,stop
EX,1196,TL,14:52:00,14:52:00,stop
EX,1196,SNO,14:56:00,14:56:00,pass
EX,1196,MD,15:00:00,15:00:00,pass
EX,1196,KA,15:03:00,15:03:00,pass
EX,1196,NA,15:05:00,15:05:00,pass
EX,1196,EB,15:07:00,15:07:00,pass
EX,1196,GD,15:08:00,15:08:00,pass
EX,1196,AP,15:11:00,15:11:00,pass
EX,1196,BD,15:13:00,15:13:00,pass
EX,1196,SC,15:14:00,15:14:00,pass
EX,1196,TP,15:15:00,15:15:00,pass
EX,1196,HP,15:18:00,15:18:00,pass
EX,1196,OD,15:24:00,15:27:00,stop
EX,1196,MV,15:31:00,15:31:00,stop
EX,1196,LV,15:33:00,15:33:00,pass
EX,1196,UV,15:35:00,15:35:00,pass
EX,1196,JU,15:37:00,15:37:00,pass
EX,1196,NG,15:39:00,15:39:00,pass
EX,1196,SPR,15:43:00,15:43:00,pass
EX,1196,KØ,15:48:00,15:48:00,pass
EX,1196,FO,15:51:00,15:51:00,pass
EX,1196,SG,15:54:00,15:54:00,pass
EX,1196,SO,16:00:00,16:00:00,pass
EX,1196,FJ,16:03:00,16:03:00,pass
EX,1196,RG,16:07:00,16:09:00,stop
EX,1196,ADA,16:13:00,16:13:00,stop
EX,1196,BJS,16:16:00,16:16:00,pass
EX,1196,LEL,16:18:00,16:18:00,pass
EX,1196,KJN,16:20:00,16:20:00,pass
EX,1196,JSF,16:20:20,16:20:20,pass
EX,1196,KIB,16:25:00,16:25:00,pass
EX,1196,AVH,16:29:00,16:29:00,pass
EX,1196,IG,16:32:00,16:32:00,pass
EX,1196,NEL,16:32:20,16:32:20,pass
EX,1196,GB,16:33:00,16:33:00,pass
EX,1196,KH,16:38:00,00:00:00,stop
EX,398,HMB,00:00:00,08:55:00,stop
EX,398,ADF,08:56:00,08:56:00,stop
EX,398,ALA,09:05:00,09:05:00,pass
EX,398,AE_F,09:10:00,09:10:00,pass
EX,398,AEL,09:15:00,09:15:00,pass
EX,398,NEU,09:35:00,09:35:00,pass
EX,398,AR,10:00:00,10:00:00,pass
EX,398,ASW,10:23:00,10:25:00,stop
EX,398,AFW,10:40:00,10:40:00,stop
EX,398,AHAL,10:46:00,10:46:00,pass
EX,398,PAGR,10:51:00,10:51:00,pass
EX,398,PA,10:53:00,11:03:00,stop
EX,398,VK,11:07:00,11:07:00,stop
EX,398,TE,11:11:00,11:11:00,pass
EX,398,RQ,11:18:00,11:18:00,pass
EX,398,OJ,11:26:00,11:26:00,pass
EX,398,SST,11:30:00,11:30:00,pass
EX,398,FZ,11:33:00,11:33:00,pass
EX,398,VM,11:35:00,11:35:00,pass
EX,398,LK,11:37:00,11:37:00,pass
EX,398,KD,11:44:00,11:46:00,stop
EX,398,TL,11:52:00,11:52:00,stop
EX,398,SNO,11:56:00,11:56:00,pass
EX,398,MD,12:00:00,12:00:00,pass
EX,398,KA,12:03:00,12:03:00,pass
EX,398,NA,12:05:00,12:05:00,pass
EX,398,EB,12:07:00,12:07:00,pass
EX,398,GD,12:08:00,12:08:00,pass
EX,398,AP,12:11:00,12:11:00,pass
EX,398,BD,12:13:00,12:13:00,pass
EX,398,SC,12:14:00,12:14:00,pass
EX,398,TP,12:15:00,12:15:00,pass
EX,398,HP,12:18:00,12:18:00,pass
EX,398,OD,12:24:00,12:27:00,stop
EX,398,MV,12:31:00,12:31:00,stop
EX,398,LV,12:33:00,12:33:00,pass
EX,398,UV,12:35:00,12:35:00,pass
EX,398,JU,12:37:00,12:37:00,pass
EX,398,NG,12:38:00,12:38:00,pass
EX,398,SPR,12:43:00,12:43:00,pass
EX,398,KØ,12:48:00,12:48:00,pass
EX,398,FO,12:51:00,12:51:00,pass
EX,398,SG,12:54:00,12:54:00,pass
EX,398,SO,12:59:00,12:59:00,pass
EX,398,FJ,13:02:00,13:02:00,pass
EX,398,RG,13:07:00,13:09:00,stop
EX,398,ADA,13:12:00,13:12:00,stop
EX,398,BJS,13:16:00,13:16:00,pass
EX,398,LEL,13:18:00,13:18:00,pass
EX,398,KJN,13:20:00,13:20:00,pass
EX,398,JSF,13:20:20,13:20:20,pass
EX,398,KIB,13:25:00,13:25:00,pass
EX,398,AVH,13:29:00,13:29:00,pass
EX,398,IG,13:32:00,13:32:00,pass
EX,398,NEL,13:32:20,13:32:20,pass
EX,398,GB,13:33:00,13:33:00,pass
EX,398,KH,13:38:00,00:00:00,stop
EX,399,KH,00:00:00,16:22:00,stop
EX,399,GB,16:25:00,16:25:00,stop
EX,399,NEL,16:26:00,16:26:00,pass
EX,399,IG,16:26:20,16:26:20,pass
EX,399,AVH,16:28:00,16:28:00,pass
EX,399,KIB,16:34:00,16:34:00,pass
EX,399,JSF,16:38:00,16:38:00,pass
EX,399,KJN,16:39:00,16:39:00,pass
EX,399,LEL,16:40:00,16:40:00,pass
EX,399,BJS,16:42:00,16:42:00,pass
EX,399,ADA,16:46:00,16:46:00,pass
EX,399,RG,16:50:00,16:52:00,stop
EX,399,FJ,16:56:00,16:56:00,stop
EX,399,SO,16:58:00,16:58:00,pass
EX,399,SG,17:05:00,17:05:00,pass
EX,399,FO,17:08:00,17:08:00,pass
EX,399,KØ,17:11:00,17:11:00,pass
EX,399,SPR,17:17:00,17:17:00,pass
EX,399,NG,17:21:00,17:21:00,pass
EX,399,JU,17:23:00,17:23:00,pass
EX,399,UV,17:25:00,17:25:00,pass
EX,399,LV,17:27:00,17:27:00,pass
EX,399,MV,17:29:00,17:29:00,pass
EX,399,OD,17:33:00,17:36:00,stop
EX,399,HP,17:41:00,17:41:00,stop
EX,399,TP,17:44:00,17:44:00,pass
EX,399,SC,17:45:00,17:45:00,pass
EX,399,BD,17:46:00,17:46:00,pass
EX,399,AP,17:48:00,17:48:00,pass
EX,399,GD,17:50:00,17:50:00,pass
EX,399,EB,17:52:00,17:52:00,pass
EX,399,NA,17:54:00,17:54:00,pass
EX,399,KA,17:56:00,17:56:00,pass
EX,399,MD,18:00:00,18:00:00,pass
EX,399,SNO,18:03:00,18:03:00,pass
EX,399,TL,18:06:00,18:06:00,pass
EX,399,KD,18:12:00,18:15:00,stop
EX,399,LK,18:22:00,18:22:00,stop
EX,399,VM,18:24:00,18:24:00,pass
EX,399,FZ,18:27:00,18:27:00,pass
EX,399,SST,18:30:00,18:30:00,pass
EX,399,OJ,18:33:00,18:33:00,pass
EX,399,RQ,18:41:00,18:41:00,pass
EX,399,TE,18:48:00,18:48:00,pass
EX,399,VK,18:52:00,18:52:00,pass
EX,399,PA,18:57:00,19:02:00,stop
EX,399,PAGR,19:03:00,19:03:00,stop
EX,399,AHAL,19:10:00,19:10:00,pass
EX,399,AFW,19:20:00,19:20:00,pass
EX,399,ASW,19:29:00,19:31:00,stop
EX,399,AR,20:00:00,20:00:00,stop
EX,399,NEU,20:20:00,20:20:00,pass
EX,399,AEL,20:40:00,20:40:00,pass
EX,399,AE_F,20:45:00,20:45:00,pass
EX,399,ALA,20:50:00,20:50:00,pass
EX,399,ADF,20:56:00,20:56:00,pass
EX,399,HMB,21:04:00,00:00:00,stop
EX,393,KH,00:00:00,08:22:00,stop
EX,393,GB,08:25:00,08:25:00,stop
EX,393,NEL,08:26:00,08:26:00,pass
EX,393,IG,08:26:20,08:26:20,pass
EX,393,AVH,08:28:00,08:28:00,pass
EX,393,KIB,08:34:00,08:34:00,pass
EX,393,JSF,08:38:00,08:38:00,pass
EX,393,KJN,08:39:00,08:39:00,pass
EX,393,LEL,08:40:00,08:40:00,pass
EX,393,BJS,08:42:00,08:42:00,pass
EX,393,ADA,08:46:00,08:46:00,pass
EX,393,RG,08:50:00,08:52:00,stop
EX,393,FJ,08:56:00,08:56:00,stop
EX,393,SO,08:58:00,08:58:00,pass
EX,393,SG,09:05:00,09:05:00,pass
EX,393,FO,09:08:00,09:08:00,pass
EX,393,KØ,09:11:00,09:11:00,pass
EX,393,SPR,09:17:00,09:17:00,pass
EX,393,NG,09:21:00,09:21:00,pass
EX,393,JU,09:23:00,09:23:00,pass
EX,393,UV,09:25:00,09:25:00,pass
EX,393,LV,09:27:00,09:27:00,pass
EX,393,MV,09:29:00,09:29:00,pass
EX,393,OD,09:33:00,09:36:00,stop
EX,393,HP,09:41:00,09:41:00,stop
EX,393,TP,09:44:00,09:44:00,pass
EX,393,SC,09:45:00,09:45:00,pass
EX,393,BD,09:46:00,09:46:00,pass
EX,393,AP,09:48:00,09:48:00,pass
EX,393,GD,09:50:00,09:50:00,pass
EX,393,EB,09:52:00,09:52:00,pass
EX,393,NA,09:54:00,09:54:00,pass
EX,393,KA,09:56:00,09:56:00,pass
EX,393,MD,10:00:00,10:00:00,pass
EX,393,SNO,10:03:00,10:03:00,pass
EX,393,TL,10:06:00,10:06:00,pass
EX,393,KD,10:12:00,10:15:00,stop
EX,393,LK,10:22:00,10:22:00,stop
EX,393,VM,10:24:00,10:24:00,pass
EX,393,FZ,10:27:00,10:27:00,pass
EX,393,SST,10:30:00,10:30:00,pass
EX,393,OJ,10:33:00,10:33:00,pass
EX,393,RQ,10:41:00,10:41:00,pass
EX,393,TE,10:48:00,10:48:00,pass
EX,393,VK,10:52:00,10:52:00,pass
EX,393,PA,10:57:00,11:02:00,stop
EX,393,PAGR,11:03:00,11:03:00,stop
EX,393,AHAL,11:10:00,11:10:00,pass
EX,393,AFW,11:20:00,11:20:00,pass
EX,393,ASW,11:28:00,11:30:00,stop
EX,393,AR,12:00:00,12:00:00,stop
EX,393,NEU,12:20:00,12:20:00,pass
EX,393,AEL,12:40:00,12:40:00,pass
EX,393,AE_F,12:45:00,12:45:00,pass
EX,393,ALA,12:50:00,12:50:00,pass
EX,393,ADF,13:03:00,13:03:00,pass
EX,393,HMB,13:06:00,00:00:00,stop
EX,396,HMB,00:00:00,10:53:00,stop
EX,396,ADF,10:56:00,10:56:00,stop
EX,396,ALA,11:05:00,11:05:00,pass
EX,396,AE_F,11:10:00,11:10:00,pass
EX,396,AEL,11:15:00,11:15:00,pass
EX,396,NEU,11:35:00,11:35:00,pass
EX,396,AR,12:00:00,12:00:00,pass
EX,396,ASW,12:26:00,12:28:00,stop
EX,396,AFW,12:40:00,12:40:00,stop
EX,396,AHAL,12:46:00,12:46:00,pass
EX,396,PAGR,12:51:00,12:51:00,pass
EX,396,PA,12:53:00,13:03:00,stop
EX,396,VK,13:07:00,13:07:00,stop
EX,396,TE,13:11:00,13:11:00,pass
EX,396,RQ,13:18:00,13:18:00,pass
EX,396,OJ,13:26:00,13:26:00,pass
EX,396,SST,13:30:00,13:30:00,pass
EX,396,FZ,13:33:00,13:33:00,pass
EX,396,VM,13:35:00,13:35:00,pass
EX,396,LK,13:37:00,13:37:00,pass
EX,396,KD,13:44:00,13:46:00,stop
EX,396,TL,13:52:00,13:52:00,stop
EX,396,SNO,13:56:00,13:56:00,pass
EX,396,MD,14:00:00,14:00:00,pass
EX,396,KA,14:03:00,14:03:00,pass
EX,396,NA,14:05:00,14:05:00,pass
EX,396,EB,14:07:00,14:07:00,pass
EX,396,GD,14:08:00,14:08:00,pass
EX,396,AP,14:11:00,14:11:00,pass
EX,396,BD,14:13:00,14:13:00,pass
EX,396,SC,14:14:00,14:14:00,pass
EX,396,TP,14:15:00,14:15:00,pass
EX,396,HP,14:18:00,14:18:00,pass
EX,396,OD,14:24:00,14:27:00,stop
EX,396,MV,14:31:00,14:31:00,stop
EX,396,LV,14:33:00,14:33:00,pass
EX,396,UV,14:35:00,14:35:00,pass
EX,396,JU,14:37:00,14:37:00,pass
EX,396,NG,14:38:00,14:38:00,pass
EX,396,SPR,14:43:00,14:43:00,pass
EX,396,KØ,14:48:00,14:48:00,pass
EX,396,FO,14:51:00,14:51:00,pass
EX,396,SG,14:54:00,14:54:00,pass
EX,396,SO,14:59:00,14:59:00,pass
EX,396,FJ,15:02:00,15:02:00,pass
EX,396,RG,15:07:00,15:09:00,stop
EX,396,ADA,15:12:00,15:12:00,stop
EX,396,BJS,15:16:00,15:16:00,pass
EX,396,LEL,15:18:00,15:18:00,pass
EX,396,KJN,15:20:00,15:20:00,pass
EX,396,JSF,15:20:20,15:20:20,pass
EX,396,KIB,15:25:00,15:25:00,pass
EX,396,AVH,15:29:00,15:29:00,pass
EX,396,IG,15:32:00,15:32:00,pass
EX,396,NEL,15:32:20,15:32:20,pass
EX,396,GB,15:33:00,15:33:00,pass
EX,396,KH,15:38:00,00:00:00,stop
EX,394,HMB,00:00:00,14:53:00,stop
EX,394,ADF,14:56:00,14:56:00,stop
EX,394,ALA,15:05:00,15:05:00,pass
EX,394,AE_F,15:10:00,15:10:00,pass
EX,394,AEL,15:15:00,15:15:00,pass
EX,394,NEU,15:35:00,15:35:00,pass
EX,394,AR,16:00:00,16:00:00,pass
EX,394,ASW,16:26:00,16:28:00,stop
EX,394,AFW,16:40:00,16:40:00,stop
EX,394,AHAL,16:46:00,16:46:00,pass
EX,394,PAGR,16:51:00,16:51:00,pass
EX,394,PA,16:53:00,17:03:00,stop
EX,394,VK,17:07:00,17:07:00,stop
EX,394,TE,17:11:00,17:11:00,pass
EX,394,RQ,17:18:00,17:18:00,pass
EX,394,OJ,17:26:00,17:26:00,pass
EX,394,SST,17:30:00,17:30:00,pass
EX,394,FZ,17:33:00,17:33:00,pass
EX,394,VM,17:35:00,17:35:00,pass
EX,394,LK,17:37:00,17:37:00,pass
EX,394,KD,17:44:00,17:46:00,stop
EX,394,TL,17:52:00,17:52:00,stop
EX,394,SNO,17:56:00,17:56:00,pass
EX,394,MD,18:00:00,18:00:00,pass
EX,394,KA,18:03:00,18:03:00,pass
EX,394,NA,18:05:00,18:05:00,pass
EX,394,EB,18:07:00,18:07:00,pass
EX,394,GD,18:08:00,18:08:00,pass
EX,394,AP,18:11:00,18:11:00,pass
EX,394,BD,18:13:00,18:13:00,pass
EX,394,SC,18:14:00,18:14:00,pass
EX,394,TP,18:15:00,18:15:00,pass
EX,394,HP,18:18:00,18:18:00,pass
EX,394,OD,18:24:00,18:27:00,stop
EX,394,MV,18:31:00,18:31:00,stop
EX,394,LV,18:33:00,18:33:00,pass
EX,394,UV,18:35:00,18:35:00,pass
EX,394,JU,18:37:00,18:37:00,pass
EX,394,NG,18:38:00,18:38:00,pass
EX,394,SPR,18:43:00,18:43:00,pass
EX,394,KØ,18:48:00,18:48:00,pass
EX,394,FO,18:51:00,18:51:00,pass
EX,394,SG,18:54:00,18:54:00,pass
EX,394,SO,18:59:00,18:59:00,pass
EX,394,FJ,19:02:00,19:02:00,pass
EX,394,RG,19:07:00,19:09:00,stop
EX,394,ADA,19:12:00,19:12:00,stop
EX,394,BJS,19:16:00,19:16:00,pass
EX,394,LEL,19:18:00,19:18:00,pass
EX,394,KJN,19:20:00,19:20:00,pass
EX,394,JSF,19:20:20,19:20:20,pass
EX,394,KIB,19:25:00,19:25:00,pass
EX,394,AVH,19:29:00,19:29:00,pass
EX,394,IG,19:32:00,19:32:00,pass
EX,394,NEL,19:32:20,19:32:20,pass
EX,394,GB,19:33:00,19:33:00,pass
EX,394,KH,19:38:00,00:00:00,stop
EX,397,KH,00:00:00,14:22:00,stop
EX,397,GB,14:25:00,14:25:00,stop
EX,397,NEL,14:26:00,14:26:00,pass
EX,397,IG,14:26:20,14:26:20,pass
EX,397,AVH,14:28:00,14:28:00,pass
EX,397,KIB,14:34:00,14:34:00,pass
EX,397,JSF,14:38:00,14:38:00,pass
EX,397,KJN,14:39:00,14:39:00,pass
EX,397,LEL,14:40:00,14:40:00,pass
EX,397,BJS,14:42:00,14:42:00,pass
EX,397,ADA,14:46:00,14:46:00,pass
EX,397,RG,14:50:00,14:52:00,stop
EX,397,FJ,14:56:00,14:56:00,stop
EX,397,SO,14:58:00,14:58:00,pass
EX,397,SG,15:05:00,15:05:00,pass
EX,397,FO,15:08:00,15:08:00,pass
EX,397,KØ,15:11:00,15:11:00,pass
EX,397,SPR,15:17:00,15:17:00,pass
EX,397,NG,15:21:00,15:21:00,pass
EX,397,JU,15:23:00,15:23:00,pass
EX,397,UV,15:25:00,15:25:00,pass
EX,397,LV,15:27:00,15:27:00,pass
EX,397,MV,15:29:00,15:29:00,pass
EX,397,OD,15:33:00,15:36:00,stop
EX,397,HP,15:41:00,15:41:00,stop
EX,397,TP,15:44:00,15:44:00,pass
EX,397,SC,15:45:00,15:45:00,pass
EX,397,BD,15:46:00,15:46:00,pass
EX,397,AP,15:48:00,15:48:00,pass
EX,397,GD,15:50:00,15:50:00,pass
EX,397,EB,15:52:00,15:52:00,pass
EX,397,NA,15:54:00,15:54:00,pass
EX,397,KA,15:56:00,15:56:00,pass
EX,397,MD,16:00:00,16:00:00,pass
EX,397,SNO,16:03:00,16:03:00,pass
EX,397,TL,16:06:00,16:06:00,pass
EX,397,KD,16:12:00,16:15:00,stop
EX,397,LK,16:22:00,16:22:00,stop
EX,397,VM,16:24:00,16:24:00,pass
EX,397,FZ,16:27:00,16:27:00,pass
EX,397,SST,16:30:00,16:30:00,pass
EX,397,OJ,16:33:00,16:33:00,pass
EX,397,RQ,16:41:00,16:41:00,pass
EX,397,TE,16:48:00,16:48:00,pass
EX,397,VK,16:52:00,16:52:00,pass
EX,397,PA,16:57:00,17:02:00,stop
EX,397,PAGR,17:03:00,17:03:00,stop
EX,397,AHAL,17:10:00,17:10:00,pass
EX,397,AFW,17:20:00,17:20:00,pass
EX,397,ASW,17:29:00,17:31:00,stop
EX,397,AR,18:00:00,18:00:00,stop
EX,397,NEU,18:20:00,18:20:00,pass
EX,397,AEL,18:40:00,18:40:00,pass
EX,397,AE_F,18:45:00,18:45:00,pass
EX,397,ALA,18:50:00,18:50:00,pass
EX,397,ADF,18:56:00,18:56:00,pass
EX,397,HMB,19:04:00,00:00:00,stop
EX,392,HMB,00:00:00,18:50:00,stop
EX,392,ADF,18:57:00,18:57:00,stop
EX,392,ALA,19:05:00,19:05:00,pass
EX,392,AE_F,19:10:00,19:10:00,pass
EX,392,AEL,19:28:00,19:28:00,pass
EX,392,NEU,19:35:00,19:35:00,pass
EX,392,AR,20:00:00,20:00:00,pass
EX,392,ASW,20:24:00,20:26:00,stop
EX,392,AFW,20:40:00,20:40:00,stop
EX,392,AHAL,20:46:00,20:46:00,pass
EX,392,PAGR,20:51:00,20:51:00,pass
EX,392,PA,20:53:00,21:03:00,stop
EX,392,VK,21:07:00,21:07:00,stop
EX,392,TE,21:11:00,21:11:00,pass
