TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified,OriginTrainId
RV,2952_2352,AR/86,938,FA/86,1006,157,108.5,false,2952
RV,2952_2352,FA/86,1011,ES/86,1074,55,88.5,true,2352
RØ,3206_2427,NF/86,363,KH/86,437,173,144.7,false,3206
RØ,3206_2427,KH/86,437,NÆ/86,502,85,79.2,true,2427
RØ,3306_1529,RO/86,437,KK/86,469,193,34.4,true,3306
RØ,3306_1529,KK/86,473,KB/86,565,166,113.7,false,1529
RØ,3310_1533,RO/86,497,KK/86,529,164,34.4,true,3310
RØ,3310_1533,KK/86,533,KB/86,625,95,113.7,false,1533
RØ,3400_4529,KH/86,346,HG/86,396,24,46.2,true,3400
RØ,3400_4529,HG/86,403,HK/86,517,324,113.3,true,4529
RØ,3402_2531,KH/86,376,HG/86,426,38,46.2,true,3402
RØ,3402_2531,HG/86,433,HK/86,547,421,113.3,true,2531
RØ,3404_4533,KH/86,406,HG/86,456,50,46.2,true,3404
RØ,3404_4533,HG/86,463,HK/86,577,475,113.3,true,4533
RØ,3406_2535,KH/86,436,HG/86,486,134,46.2,true,3406
RØ,3406_2535,HG/86,493,HK/86,607,259,113.3,true,2535
RØ,3427_2427,HG/86,384,KH/86,434,140,46.2,true,3427
RØ,3427_2427,KH/86,437,NÆ/86,502,85,79.2,true,2427
RØ,3429_4429,HG/86,414,KH/86,464,292,46.2,true,3429
RØ,3429_4429,KH/86,467,NÆ/86,532,66,79.2,true,4429
RØ,3431_2431,HG/86,444,KH/86,494,302,46.2,true,3431
RØ,3431_2431,KH/86,497,NÆ/86,562,63,79.2,true,2431
RØ,3433_4433,HG/86,474,KH/86,524,332,46.2,true,3433
RØ,3433_4433,KH/86,527,NÆ/86,592,39,79.2,true,4433
RØ,3434_2563,KH/86,856,HG/86,906,194,46.2,true,3434
RØ,3434_2563,HG/86,913,HK/86,1027,431,113.3,true,2563
RØ,3435_2435,HG/86,504,KH/86,554,198,46.2,true,3435
RØ,3435_2435,KH/86,557,NÆ/86,622,45,79.2,true,2435
RØ,3436_4565,KH/86,886,HG/86,936,159,46.2,true,3436
RØ,3436_4565,HG/86,943,HK/86,1057,352,113.3,true,4565
RØ,3437_4437,HG/86,534,KH/86,584,212,46.2,true,3437
RØ,3437_4437,KH/86,587,NÆ/86,652,32,79.2,true,4437
RØ,3438_2567,KH/86,916,HG/86,966,187,46.2,true,3438
RØ,3438_2567,HG/86,973,HK/86,1087,354,113.3,true,2567
RØ,3440_4569,KH/86,946,HG/86,996,177,46.2,true,3440
RØ,3440_4569,HG/86,1003,HK/86,1117,287,113.3,true,4569
RØ,3442_2571,KH/86,976,HG/86,1026,214,46.2,true,3442
RØ,3442_2571,HG/86,1033,HK/86,1147,161,113.3,true,2571
RØ,3444_4573,KH/86,1006,HG/86,1056,177,46.2,true,3444
RØ,3444_4573,HG/86,1063,HK/86,1177,156,113.3,true,4573
RØ,3446_2575,KH/86,1036,HG/86,1086,153,46.2,true,3446
RØ,3446_2575,HG/86,1093,HK/86,1207,106,113.3,true,2575
RØ,3448_4577,KH/86,1066,HG/86,1116,100,46.2,true,3448
RØ,3448_4577,HG/86,1123,HK/86,1237,122,113.3,true,4577
RØ,3463_2463,HG/86,924,KH/86,974,191,46.2,true,3463
RØ,3463_2463,KH/86,977,NÆ/86,1042,386,79.2,true,2463
RØ,3465_4465,HG/86,954,KH/86,1004,180,46.2,true,3465
RØ,3465_4465,KH/86,1007,NÆ/86,1072,237,79.2,true,4465
RØ,3467_2467,HG/86,984,KH/86,1034,86,46.2,true,3467
RØ,3467_2467,KH/86,1037,NÆ/86,1102,176,79.2,true,2467
RØ,3469_4469,HG/86,1014,KH/86,1064,78,46.2,true,3469
RØ,3469_4469,KH/86,1067,NÆ/86,1132,93,79.2,true,4469
RØ,3471_2471,HG/86,1044,KH/86,1094,62,46.2,true,3471
RØ,3471_2471,KH/86,1097,NÆ/86,1162,88,79.2,true,2471
RØ,3473_4473,HG/86,1074,KH/86,1124,60,46.2,true,3473
RØ,3473_4473,KH/86,1127,NÆ/86,1192,59,79.2,true,4473
RØ,3475_2475,HG/86,1104,KH/86,1154,41,46.2,true,3475
RØ,3475_2475,KH/86,1157,NÆ/86,1222,71,79.2,true,2475
RØ,3502_4425,KB/86,303,KK/86,391,133,113.7,false,3502
RØ,3502_4425,KK/86,398,NÆ/86,472,74,82.3,true,4425
RØ,3802_4204,NF/86,283,VO/86,304,8,28.8,false,3802
RØ,3802_4204,VO/86,310,HG/86,452,222,164.3,true,4204
RØ,3810_4210,NF/86,403,NÆ/86,442,47,56.2,false,3810
RØ,3810_4210,NÆ/86,448,HG/86,572,520,136.9,true,4210
RV,3922_4724,AR/86,489,FA/86,567,64,108.5,false,3922
RV,3922_4724,FA/86,570,OD/86,616,16,60.3,true,4724
L,4014_14,AB/86,303,AR/86,372,74,139.8,false,4014
L,4014_14,AR/86,380,VJ/86,424,413,82.8,false,14
L,4014_14,VJ/86,426,FA/86,441,462,25.7,false,14
L,4014_14,FA/86,447,CPH/86,572,663,230.2,true,14
L,4018_18,AB/86,363,AR/86,433,197,139.8,false,4018
L,4018_18,AR/86,440,VJ/86,484,485,82.8,false,18
L,4018_18,VJ/86,486,FA/86,501,467,25.7,false,18
L,4018_18,FA/86,507,CPH/86,632,492,230.2,true,18
L,4022_22,ABL/86,406,AR/86,493,234,145.3,false,4022
L,4022_22,AR/86,500,VJ/86,544,280,82.8,false,22
L,4022_22,VJ/86,546,FA/86,561,268,25.7,false,22
L,4022_22,FA/86,567,CPH/86,692,337,230.2,true,22
L,4026_26,ABL/86,466,AR/86,553,141,145.3,false,4026
L,4026_26,AR/86,560,VJ/86,604,226,82.8,false,26
L,4026_26,VJ/86,606,FA/86,621,257,25.7,false,26
L,4026_26,FA/86,627,CPH/86,752,373,230.2,true,26
L,4030_30,ABL/86,526,AR/86,613,119,145.3,false,4030
L,4030_30,AR/86,620,VJ/86,664,253,82.8,false,30
L,4030_30,VJ/86,666,FA/86,681,278,25.7,false,30
L,4030_30,FA/86,687,CPH/86,812,333,230.2,true,30
L,4034_34,ABL/86,586,AR/86,673,125,145.3,false,4034
L,4034_34,AR/86,680,VJ/86,724,226,82.8,false,34
L,4034_34,VJ/86,726,FA/86,741,248,25.7,false,34
L,4034_34,FA/86,747,CPH/86,872,348,230.2,true,34
L,4038_38,ABL/86,646,AR/86,733,106,145.3,false,4038
L,4038_38,AR/86,740,VJ/86,784,221,82.8,false,38
L,4038_38,VJ/86,786,FA/86,801,229,25.7,false,38
L,4038_38,FA/86,807,CPH/86,932,388,230.2,true,38
L,4042_42,ABL/86,706,AR/86,793,109,145.3,false,4042
L,4042_42,AR/86,800,VJ/86,844,267,82.8,false,42
L,4042_42,VJ/86,846,FA/86,861,298,25.7,false,42
L,4042_42,FA/86,867,CPH/86,992,419,230.2,true,42
L,4046_46,ABL/86,766,AR/86,853,111,145.3,false,4046
L,4046_46,AR/86,860,VJ/86,904,247,82.8,false,46
L,4046_46,VJ/86,906,FA/86,921,264,25.7,false,46
L,4046_46,FA/86,927,CPH/86,1052,409,230.2,true,46
L,4050_50,ABL/86,826,AR/86,913,123,145.3,false,4050
L,4050_50,AR/86,920,VJ/86,964,306,82.8,false,50
L,4050_50,VJ/86,966,FA/86,981,360,25.7,false,50
L,4050_50,FA/86,987,CPH/86,1112,494,230.2,true,50
L,4054_54,ABL/86,886,AR/86,973,169,145.3,false,4054
L,4054_54,AR/86,980,VJ/86,1024,340,82.8,false,54
L,4054_54,VJ/86,1026,FA/86,1041,385,25.7,false,54
L,4054_54,FA/86,1047,CPH/86,1172,393,230.2,true,54
L,4058_58,ABL/86,946,AR/86,1033,160,145.3,false,4058
L,4058_58,AR/86,1040,VJ/86,1084,251,82.8,false,58
L,4058_58,VJ/86,1086,FA/86,1101,280,25.7,false,58
L,4058_58,FA/86,1107,CPH/86,1232,309,230.2,true,58
L,4062_62,ABL/86,1006,AR/86,1093,90,145.3,false,4062
L,4062_62,AR/86,1100,VJ/86,1144,147,82.8,false,62
L,4062_62,VJ/86,1146,FA/86,1161,139,25.7,false,62
L,4062_62,FA/86,1167,CPH/86,1292,205,230.2,true,62
L,4066_66,ABL/86,1066,AR/86,1153,56,145.3,false,4066
L,4066_66,AR/86,1160,VJ/86,1204,106,82.8,false,66
L,4066_66,VJ/86,1206,FA/86,1221,119,25.7,false,66
L,4066_66,FA/86,1227,CPH/86,1352,182,230.2,true,66
L,4070_70,ABL/86,1126,AR/86,1213,37,145.3,false,4070
L,4070_70,AR/86,1220,VJ/86,1264,183,82.8,false,70
L,4070_70,VJ/86,1266,FA/86,1281,173,25.7,false,70
L,4070_70,FA/86,1287,CPH/86,1412,170,230.2,true,70
L,4074_74,AB/86,1203,AR/86,1273,28,139.8,false,4074
L,4074_74,AR/86,1280,VJ/86,1324,38,82.8,false,74
L,4074_74,VJ/86,1326,FA/86,1341,15,25.7,false,74
IC,4116_416,AB/86,325,AR/86,403,137,139.8,false,4116
IC,4116_416,AR/86,410,FA/86,469,239,108.5,false,416
IC,4120_120,ABL/86,368,AR/86,463,377,145.3,false,4120
IC,4120_120,AR/86,470,FA/86,531,254,108.5,false,120
IC,4120_120,FA/86,536,KK/86,679,146,223.7,true,120
IC,4124_424,ABL/86,428,AR/86,523,233,145.3,false,4124
IC,4124_424,AR/86,530,FA/86,589,151,108.5,false,424
IC,4128_428,ABL/86,488,AR/86,583,110,145.3,false,4128
IC,4128_428,AR/86,590,FA/86,649,69,108.5,false,428
IC,4132_432,ABL/86,548,AR/86,643,92,145.3,false,4132
IC,4132_432,AR/86,650,FA/86,709,96,108.5,false,432
IC,4136_136,ABL/86,608,AR/86,703,105,145.3,false,4136
IC,4136_136,AR/86,710,FA/86,771,103,108.5,false,136
IC,4136_136,FA/86,776,HGL/86,929,250,225.8,true,136
IC,4140_440,ABL/86,668,AR/86,763,103,145.3,false,4140
IC,4140_440,AR/86,770,FA/86,829,113,108.5,false,440
IC,4144_444,ABL/86,728,AR/86,823,99,145.3,false,4144
IC,4144_444,AR/86,830,FA/86,889,230,108.5,false,444
IC,4148_448,ABL/86,788,AR/86,883,112,145.3,false,4148
IC,4148_448,AR/86,890,FA/86,949,127,108.5,false,448
IC,4152_152,ABL/86,848,AR/86,943,108,145.3,false,4152
IC,4152_152,AR/86,950,FA/86,1011,149,108.5,false,152
IC,4152_152,FA/86,1016,KH/86,1150,145,220.6,true,152
IC,4156_456,ABL/86,908,AR/86,1003,142,145.3,false,4156
IC,4156_456,AR/86,1010,FA/86,1069,151,108.5,false,456
IC,4160_460,ABL/86,968,AR/86,1063,113,145.3,false,4160
IC,4160_460,AR/86,1070,FA/86,1129,87,108.5,false,460
IC,4164_464,ABL/86,1028,AR/86,1123,94,145.3,false,4164
IC,4164_464,AR/86,1130,FA/86,1189,100,108.5,false,464
IC,4168_468,ABL/86,1088,AR/86,1183,26,145.3,false,4168
IC,4168_468,AR/86,1190,FA/86,1249,52,108.5,false,468
IC,4172_474,ABL/86,1148,AR/86,1243,31,145.3,false,4172
IC,4172_474,AR/86,1250,FA/86,1309,95,108.5,false,474
IC,4176_176,ABL/86,1208,AR/86,1303,63,145.3,false,4176
IC,4176_176,AR/86,1310,FA/86,1371,82,108.5,false,176
IC,4176_176,FA/86,1376,KH/86,1510,68,220.6,true,176
IC,4176_4171,ABL/86,1208,AR/86,1303,63,145.3,false,4176
IC,4176_4171,AR/86,1305,AB/86,1379,49,139.8,false,4171
IC,4178_4180,ABL/86,1268,AB/86,1280,10,5.5,false,4178
IC,4178_4180,AB/86,1285,AR/86,1363,30,139.8,false,4180
IC,4180_182,AB/86,1285,AR/86,1363,30,139.8,false,4180
IC,4180_182,AR/86,1370,FA/86,1431,53,108.5,false,182
IC,4180_182,FA/86,1436,KH/86,1585,84,220.6,true,182
IC,4184_484,ABL/86,1328,AR/86,1423,16,145.3,false,4184
IC,4184_484,AR/86,1430,KD/86,1513,27,128.4,false,484
IC,4184_4179,ABL/86,1328,AR/86,1423,16,145.3,false,4184
IC,4184_4179,AR/86,1425,AB/86,1499,11,139.8,false,4179
RØ,4223_2412,HG/86,328,NÆ/86,452,106,136.9,true,4223
RØ,4223_2412,NÆ/86,456,KK/86,532,231,82.3,true,2412
RØ,4227_2416,HG/86,388,NÆ/86,512,473,136.9,true,4227
RØ,4227_2416,NÆ/86,516,KK/86,592,123,82.3,true,2416
RØ,4231_2420,HG/86,448,NÆ/86,572,413,136.9,true,4231
RØ,4231_2420,NÆ/86,576,KK/86,652,64,82.3,true,2420
RØ,4235_2424,HG/86,508,NÆ/86,632,296,136.9,true,4235
RØ,4235_2424,NÆ/86,636,KH/86,703,51,79.2,true,2424
RØ,4239_2428,HG/86,568,NÆ/86,692,139,136.9,true,4239
RØ,4239_2428,NÆ/86,696,KK/86,772,64,82.3,true,2428
RØ,4243_2432,HG/86,628,NÆ/86,752,165,136.9,true,4243
RØ,4243_2432,NÆ/86,756,KK/86,832,47,82.3,true,2432
RØ,4247_2436,HG/86,688,NÆ/86,812,150,136.9,true,4247
RØ,4247_2436,NÆ/86,816,KH/86,883,84,79.2,true,2436
RØ,4251_2440,HG/86,748,NÆ/86,872,181,136.9,true,4251
RØ,4251_2440,NÆ/86,876,KH/86,943,90,79.2,true,2440
RØ,4255_2444,HG/86,808,NÆ/86,932,306,136.9,true,4255
RØ,4255_2444,NÆ/86,936,KH/86,1003,107,79.2,true,2444
RØ,4259_2448,HG/86,868,NÆ/86,992,435,136.9,true,4259
RØ,4259_2448,NÆ/86,996,KH/86,1063,56,79.2,true,2448
RØ,4259_3859,HG/86,868,NÆ/86,992,435,136.9,true,4259
RØ,4259_3859,NÆ/86,998,NF/86,1037,50,56.2,false,3859
RØ,4263_2452,HG/86,928,NÆ/86,1052,484,136.9,true,4263
RØ,4263_2452,NÆ/86,1056,KH/86,1123,44,79.2,true,2452
RØ,4263_3863,HG/86,928,NÆ/86,1052,484,136.9,true,4263
RØ,4263_3863,NÆ/86,1058,NF/86,1097,49,56.2,false,3863
RØ,4267_2456,HG/86,988,NÆ/86,1112,349,136.9,true,4267
RØ,4267_2456,NÆ/86,1116,KK/86,1192,33,82.3,true,2456
RØ,4291_1591,HG/86,1348,KH/86,1403,36,46.2,true,4291
RØ,4291_1591,KH/86,1410,KB/86,1510,102,110.6,false,1591
RØ,4402_3402,NÆ/86,306,KH/86,373,81,79.2,true,4402
RØ,4402_3402,KH/86,376,HG/86,426,38,46.2,true,3402
RØ,4402_4500,NÆ/86,306,KH/86,373,81,79.2,true,4402
RØ,4402_4500,KH/86,382,HG/86,437,26,46.2,true,4500
RØ,4406_3406,NÆ/86,366,KH/86,433,253,79.2,true,4406
RØ,4406_3406,KH/86,436,HG/86,486,134,46.2,true,3406
RØ,4421_2208,KH/86,347,NÆ/86,412,28,79.2,true,4421
RØ,4421_2208,NÆ/86,418,HG/86,542,481,136.9,true,2208
RØ,4425_2212,KK/86,398,NÆ/86,472,74,82.3,true,4425
RØ,4425_2212,NÆ/86,478,HG/86,602,203,136.9,true,2212
RØ,4429_2216,KH/86,467,NÆ/86,532,66,79.2,true,4429
RØ,4429_2216,NÆ/86,538,HG/86,662,199,136.9,true,2216
RØ,4433_2220,KH/86,527,NÆ/86,592,39,79.2,true,4433
RØ,4433_2220,NÆ/86,598,HG/86,722,82,136.9,true,2220
RØ,4434_3434,NÆ/86,786,KH/86,853,58,79.2,true,4434
RØ,4434_3434,KH/86,856,HG/86,906,194,46.2,true,3434
RØ,4437_2224,KH/86,587,NÆ/86,652,32,79.2,true,4437
RØ,4437_2224,NÆ/86,658,HG/86,782,106,136.9,true,2224
RØ,4438_3438,NÆ/86,846,KH/86,913,63,79.2,true,4438
RØ,4438_3438,KH/86,916,HG/86,966,187,46.2,true,3438
RØ,4441_2228,KK/86,638,NÆ/86,712,35,82.3,true,4441
RØ,4441_2228,NÆ/86,718,HG/86,842,113,136.9,true,2228
RØ,4442_3442,NÆ/86,906,KH/86,973,90,79.2,true,4442
RØ,4442_3442,KH/86,976,HG/86,1026,214,46.2,true,3442
RØ,4445_2232,KK/86,698,NÆ/86,772,46,82.3,true,4445
RØ,4445_2232,NÆ/86,778,HG/86,902,143,136.9,true,2232
RØ,4446_3446,NÆ/86,966,KH/86,1033,79,79.2,true,4446
RØ,4446_3446,KH/86,1036,HG/86,1086,153,46.2,true,3446
RØ,4449_2236,KK/86,758,NÆ/86,832,59,82.3,true,4449
RØ,4449_2236,NÆ/86,838,HG/86,962,323,136.9,true,2236
RØ,4450_3450,NÆ/86,1026,KH/86,1093,54,79.2,true,4450
RØ,4450_3450,KH/86,1096,HG/86,1146,139,46.2,true,3450
RØ,4453_2240,KK/86,818,NÆ/86,892,93,82.3,true,4453
RØ,4453_2240,NÆ/86,898,HG/86,1022,415,136.9,true,2240
RØ,4457_2244,KK/86,878,NÆ/86,952,169,82.3,true,4457
RØ,4457_2244,NÆ/86,958,HG/86,1082,319,136.9,true,2244
RØ,4461_2248,KH/86,947,NÆ/86,1012,209,79.2,true,4461
RØ,4461_2248,NÆ/86,1018,HG/86,1142,109,136.9,true,2248
RØ,4465_2252,KH/86,1007,NÆ/86,1072,237,79.2,true,4465
RØ,4465_2252,NÆ/86,1078,HG/86,1202,89,136.9,true,2252
RØ,4469_2256,KH/86,1067,NÆ/86,1132,93,79.2,true,4469
RØ,4469_2256,NÆ/86,1138,HG/86,1262,104,136.9,true,2256
RØ,4473_2260,KH/86,1127,NÆ/86,1192,59,79.2,true,4473
RØ,4473_2260,NÆ/86,1198,HG/86,1322,88,136.9,true,2260
RØ,4504_3435,HK/86,383,HG/86,497,314,113.3,true,4504
RØ,4504_3435,HG/86,504,KH/86,554,198,46.2,true,3435
RØ,4532_3463,HK/86,803,HG/86,917,169,113.3,true,4532
RØ,4532_3463,HG/86,924,KH/86,974,191,46.2,true,3463
RØ,4536_3467,HK/86,863,HG/86,977,267,113.3,true,4536
RØ,4536_3467,HG/86,984,KH/86,1034,86,46.2,true,3467
RØ,4540_3471,HK/86,923,HG/86,1037,316,113.3,true,4540
RØ,4540_3471,HG/86,1044,KH/86,1094,62,46.2,true,3471
RØ,4544_3475,HK/86,983,HG/86,1097,194,113.3,true,4544
RØ,4544_3475,HG/86,1104,KH/86,1154,41,46.2,true,3475
IC,80169_469,HGL/86,1055,FA/86,1202,194,225.8,true,80169
IC,80169_469,FA/86,1209,AR/86,1268,94,108.5,false,469
